Município;Dose;Total Doses Aplicadas
PEDREGULHO;1° DOSE;13801
PEDRANÓPOLIS;1° DOSE;2397
PEDRA BELA;1° DOSE;5532
PEDERNEIRAS;1° DOSE;36593
PAULO DE FARIA;1° DOSE;7178
PAULISTÂNIA;1° DOSE;1698
PAULÍNIA;1° DOSE;86617
PAULICÉIA;1° DOSE;6069
PATROCÍNIO PAULISTA;1° DOSE;11999
PARISI;1° DOSE;2189
PARIQUERA-AÇU;1° DOSE;16439
PARDINHO;1° DOSE;5881
PARAPUÃ;1° DOSE;8714
PARANAPUÃ;1° DOSE;3541
PARANAPANEMA;1° DOSE;16088
PARAÍSO;1° DOSE;4903
PARAIBUNA;1° DOSE;14625
PARAGUAÇU PAULISTA;1° DOSE;35107
PANORAMA;1° DOSE;11803
PALMITAL;1° DOSE;17792
PALMEIRA D'OESTE;1° DOSE;7808
PALMARES PAULISTA;1° DOSE;7754
PALESTINA;1° DOSE;9518
PACAEMBU;1° DOSE;13753
OUROESTE;1° DOSE;8598
OURO VERDE;1° DOSE;6296
OURINHOS;1° DOSE;88412
OSVALDO CRUZ;1° DOSE;26646
OSCAR BRESSANE;1° DOSE;2174
OSASCO;1° DOSE;608785
ORLÂNDIA;1° DOSE;31921
ORINDIÚVA;1° DOSE;5063
ORIENTE;1° DOSE;5225
ONDA VERDE;1° DOSE;3918
OLÍMPIA;1° DOSE;46732
ÓLEO;1° DOSE;2438
OCAUÇU;1° DOSE;3569
NUPORANGA;1° DOSE;6196
NOVO HORIZONTE;1° DOSE;32495
NOVAIS;1° DOSE;3675
NOVA ODESSA;1° DOSE;46709
NOVA LUZITÂNIA;1° DOSE;2495
NOVA INDEPENDÊNCIA;1° DOSE;4595
NOVA GUATAPORANGA;1° DOSE;1910
NOVA GRANADA;1° DOSE;16421
NOVA EUROPA;1° DOSE;7747
NOVA CASTILHO;1° DOSE;941
NOVA CANAÃ PAULISTA;1° DOSE;1728
NOVA CAMPINA;1° DOSE;7232
NOVA ALIANÇA;1° DOSE;5844
NIPOÃ;1° DOSE;4065
NHANDEARA;1° DOSE;8714
NEVES PAULISTA;1° DOSE;7985
NAZARÉ PAULISTA;1° DOSE;15371
NATIVIDADE DA SERRA;1° DOSE;5907
NARANDIBA;1° DOSE;4305
NANTES;1° DOSE;2279
MURUTINGA DO SUL;1° DOSE;3263
MOTUCA;1° DOSE;3478
MORUNGABA;1° DOSE;11789
MORRO AGUDO;1° DOSE;22952
MONTEIRO LOBATO;1° DOSE;3714
MONTE MOR;1° DOSE;52570
MONTE CASTELO;1° DOSE;3417
MONTE AZUL PAULISTA;1° DOSE;15521
MONTE APRAZÍVEL;1° DOSE;18804
MONTE ALTO;1° DOSE;40478
MONTE ALEGRE DO SUL;1° DOSE;6607
MONGAGUÁ;1° DOSE;48765
MONÇÕES;1° DOSE;1759
MOMBUCA;1° DOSE;3086
MOGI MIRIM;1° DOSE;77910
MOGI GUAÇU;1° DOSE;122839
MOGI DAS CRUZES;1° DOSE;347676
MOCOCA;1° DOSE;58369
MIRASSOLÂNDIA;1° DOSE;4244
MIRASSOL;1° DOSE;49755
MIRANTE DO PARANAPANEMA;1° DOSE;13505
MIRANDÓPOLIS;1° DOSE;24683
MIRACATU;1° DOSE;16279
MIRA ESTRELA;1° DOSE;2540
MINEIROS DO TIETÊ;1° DOSE;9548
MIGUELÓPOLIS;1° DOSE;16511
MESÓPOLIS;1° DOSE;1799
MERIDIANO;1° DOSE;3554
MENDONÇA;1° DOSE;5240
MAUÁ;1° DOSE;328491
MATÃO;1° DOSE;69363
MARTINÓPOLIS;1° DOSE;21615
MARINÓPOLIS;1° DOSE;1647
MARÍLIA;1° DOSE;196303
MARIÁPOLIS;1° DOSE;2931
MARAPOAMA;1° DOSE;2684
MARACAÍ;1° DOSE;10983
MARABÁ PAULISTA;1° DOSE;4358
MANDURI;1° DOSE;8180
MAIRIPORÃ;1° DOSE;73822
MAIRINQUE;1° DOSE;44727
MAGDA;1° DOSE;2707
MACEDÔNIA;1° DOSE;3267
MACAUBAL;1° DOSE;6344
MACATUBA;1° DOSE;13866
LUTÉCIA;1° DOSE;2246
LUPÉRCIO;1° DOSE;3456
LUIZIÂNIA;1° DOSE;4103
LUÍS ANTÔNIO;1° DOSE;10314
LUCIANÓPOLIS;1° DOSE;2175
LUCÉLIA;1° DOSE;17141
LOUVEIRA;1° DOSE;40914
LOURDES;1° DOSE;1878
LORENA;1° DOSE;69362
LINS;1° DOSE;62226
LINDÓIA;1° DOSE;5955
LIMEIRA;1° DOSE;243476
LENÇÓIS PAULISTA;1° DOSE;56279
LEME;1° DOSE;81269
LAVRINHAS;1° DOSE;5070
LAVÍNIA;1° DOSE;10129
LARANJAL PAULISTA;1° DOSE;23969
LAGOINHA;1° DOSE;4645
JUQUITIBA;1° DOSE;26072
JUQUIÁ;1° DOSE;14606
JUNQUEIRÓPOLIS;1° DOSE;17232
JUNDIAÍ;1° DOSE;355134
JUMIRIM;1° DOSE;2887
JÚLIO MESQUITA;1° DOSE;3657
JOSÉ BONIFÁCIO;1° DOSE;29884
JOÃO RAMALHO;1° DOSE;3506
JOANÓPOLIS;1° DOSE;11362
JERIQUARA;1° DOSE;2942
JAÚ;1° DOSE;111484
JARINU;1° DOSE;28315
JARDINÓPOLIS;1° DOSE;36351
JANDIRA;1° DOSE;93293
JAMBEIRO;1° DOSE;4760
JALES;1° DOSE;41472
JAGUARIÚNA;1° DOSE;49158
JACUPIRANGA;1° DOSE;13068
JACI;1° DOSE;6291
JACAREÍ;1° DOSE;187497
JABOTICABAL;1° DOSE;61264
JABORANDI;1° DOSE;5166
ITUVERAVA;1° DOSE;31614
ITUPEVA;1° DOSE;53307
ITU;1° DOSE;147276
ITOBI;1° DOSE;6435
ITIRAPUÃ;1° DOSE;4999
ITIRAPINA;1° DOSE;14591
ITATINGA;1° DOSE;15659
ITATIBA;1° DOSE;97269
ITARIRI;1° DOSE;11769
ITARARÉ;1° DOSE;37111
ITAQUAQUECETUBA;1° DOSE;278489
ITAPURA;1° DOSE;3403
ITAPUÍ;1° DOSE;10934
ITAPORANGA;1° DOSE;11986
ITÁPOLIS;1° DOSE;33396
ITAPIRAPUÃ PAULISTA;1° DOSE;3561
ITAPIRA;1° DOSE;61767
ITAPEVI;1° DOSE;191778
ITAPEVA;1° DOSE;76221
ITAPETININGA;1° DOSE;131190
ITAPECERICA DA SERRA;1° DOSE;129015
ITAOCA;1° DOSE;2891
ITANHAÉM;1° DOSE;93305
ITAJU;1° DOSE;2903
ITAJOBI;1° DOSE;13786
ITAÍ;1° DOSE;21865
ITABERÁ;1° DOSE;15111
IRAPURU;1° DOSE;6845
IRAPUÃ;1° DOSE;5830
IRACEMÁPOLIS;1° DOSE;18221
IPUÃ;1° DOSE;12256
IPORANGA;1° DOSE;3230
IPIGUÁ;1° DOSE;4841
IPEÚNA;1° DOSE;5390
IPERÓ;1° DOSE;26624
IPAUSSU;1° DOSE;11207
INÚBIA PAULISTA;1° DOSE;3070
INDIAPORÃ;1° DOSE;3458
INDIANA;1° DOSE;4014
INDAIATUBA;1° DOSE;214051
ILHABELA;1° DOSE;32415
ILHA SOLTEIRA;1° DOSE;22093
ILHA COMPRIDA;1° DOSE;11143
IGUAPE;1° DOSE;24293
IGARATÁ;1° DOSE;9009
IGARAPAVA;1° DOSE;22032
IGARAÇU DO TIETÊ;1° DOSE;19017
IEPÊ;1° DOSE;6476
ICÉM;1° DOSE;6421
IBIÚNA;1° DOSE;65208
IBITINGA;1° DOSE;48632
IBIRAREMA;1° DOSE;5479
IBIRÁ;1° DOSE;9991
IBATÉ;1° DOSE;27110
IARAS;1° DOSE;7459
IACRI;1° DOSE;5278
IACANGA;1° DOSE;9038
HORTOLÂNDIA;1° DOSE;185425
HOLAMBRA;1° DOSE;13520
HERCULÂNDIA;1° DOSE;7151
GUZOLÂNDIA;1° DOSE;3785
GUATAPARÁ;1° DOSE;6178
GUARULHOS;1° DOSE;1058805
GUARUJÁ;1° DOSE;252958
GUARIBA;1° DOSE;30941
GUAREÍ;1° DOSE;13381
GUARATINGUETÁ;1° DOSE;96893
GUARAREMA;1° DOSE;26599
GUARARAPES;1° DOSE;25674
GUARANTÃ;1° DOSE;5118
GUARANI D'OESTE;1° DOSE;1736
GUARACI;1° DOSE;8483
GUARAÇAÍ;1° DOSE;6491
GUARÁ;1° DOSE;15776
GUAPIARA;1° DOSE;14619
GUAPIAÇU;1° DOSE;17752
GUAÍRA;1° DOSE;32986
GUAIMBÊ;1° DOSE;4443
GUAIÇARA;1° DOSE;9315
GLICÉRIO;1° DOSE;3623
GETULINA;1° DOSE;9041
GENERAL SALGADO;1° DOSE;8716
GAVIÃO PEIXOTO;1° DOSE;3956
GASTÃO VIDIGAL;1° DOSE;2902
GARÇA;1° DOSE;35303
GÁLIA;1° DOSE;5547
GABRIEL MONTEIRO;1° DOSE;2331
FRANCO DA ROCHA;1° DOSE;123922
FRANCISCO MORATO;1° DOSE;137368
FRANCA;1° DOSE;285447
FLORÍNEA;1° DOSE;4017
FLÓRIDA PAULISTA;1° DOSE;10237
FLOREAL;1° DOSE;2511
FLORA RICA;1° DOSE;1320
FERRAZ DE VASCONCELOS;1° DOSE;132403
FERNÃO;1° DOSE;1450
FERNANDÓPOLIS;1° DOSE;60038
FERNANDO PRESTES;1° DOSE;4979
FARTURA;1° DOSE;13427
EUCLIDES DA CUNHA PAULISTA;1° DOSE;6463
ESTRELA DO NORTE;1° DOSE;2281
ESTRELA D'OESTE;1° DOSE;7395
ESTIVA GERBI;1° DOSE;8967
ESPÍRITO SANTO DO TURVO;1° DOSE;4087
ESPÍRITO SANTO DO PINHAL;1° DOSE;35433
ENGENHEIRO COELHO;1° DOSE;16491
EMILIANÓPOLIS;1° DOSE;2594
EMBU-GUAÇU;1° DOSE;52535
EMBU DAS ARTES;1° DOSE;205967
EMBAÚBA;1° DOSE;1891
ELISIÁRIO;1° DOSE;2651
ELIAS FAUSTO;1° DOSE;14316
ELDORADO;1° DOSE;11293
ECHAPORÃ;1° DOSE;5365
DUMONT;1° DOSE;8392
DUARTINA;1° DOSE;10652
DRACENA;1° DOSE;38538
DOURADO;1° DOSE;7420
DOLCINÓPOLIS;1° DOSE;2048
DOIS CÓRREGOS;1° DOSE;20497
DOBRADA;1° DOSE;6893
DIVINOLÂNDIA;1° DOSE;10277
DIRCE REIS;1° DOSE;1465
DIADEMA;1° DOSE;334266
DESCALVADO;1° DOSE;27594
CUNHA;1° DOSE;18238
CUBATÃO;1° DOSE;90308
CRUZEIRO;1° DOSE;64527
CRUZÁLIA;1° DOSE;1809
CRISTAIS PAULISTA;1° DOSE;7281
CRAVINHOS;1° DOSE;29076
COTIA;1° DOSE;195167
COSMORAMA;1° DOSE;7177
COSMÓPOLIS;1° DOSE;46836
CORUMBATAÍ;1° DOSE;3295
CORONEL MACEDO;1° DOSE;3897
COROADOS;1° DOSE;4490
CORDEIRÓPOLIS;1° DOSE;20278
CONCHAS;1° DOSE;13850
CONCHAL;1° DOSE;23456
COLÔMBIA;1° DOSE;5527
COLINA;1° DOSE;14918
CLEMENTINA;1° DOSE;5893
CHAVANTES;1° DOSE;9909
CHARQUEADA;1° DOSE;13453
CESÁRIO LANGE;1° DOSE;15391
CERQUILHO;1° DOSE;38296
CERQUEIRA CÉSAR;1° DOSE;19035
CEDRAL;1° DOSE;8804
CATIGUÁ;1° DOSE;6148
CATANDUVA;1° DOSE;98087
CASTILHO;1° DOSE;16287
CÁSSIA DOS COQUEIROS;1° DOSE;2342
CASA BRANCA;1° DOSE;24008
CARDOSO;1° DOSE;10080
CARAPICUÍBA;1° DOSE;323879
CARAGUATATUBA;1° DOSE;104250
CAPIVARI;1° DOSE;42010
CAPELA DO ALTO;1° DOSE;19635
CAPÃO BONITO;1° DOSE;38009
CANITAR;1° DOSE;4201
CÂNDIDO RODRIGUES;1° DOSE;2501
CÂNDIDO MOTA;1° DOSE;24446
CANAS;1° DOSE;3697
CANANÉIA;1° DOSE;10625
CAMPOS NOVOS PAULISTA;1° DOSE;3951
CAMPOS DO JORDÃO;1° DOSE;42462
CAMPO LIMPO PAULISTA;1° DOSE;64050
CAMPINAS;1° DOSE;963373
CAMPINA DO MONTE ALEGRE;1° DOSE;5237
CAJURU;1° DOSE;19995
CAJOBI;1° DOSE;7878
CAJATI;1° DOSE;23878
CAJAMAR;1° DOSE;73594
CAIUÁ;1° DOSE;6483
CAIEIRAS;1° DOSE;76199
CAIABU;1° DOSE;3141
CAFELÂNDIA;1° DOSE;13649
CACONDE;1° DOSE;15391
CACHOEIRA PAULISTA;1° DOSE;24918
CAÇAPAVA;1° DOSE;76270
CABREÚVA;1° DOSE;41986
CABRÁLIA PAULISTA;1° DOSE;3595
BURITIZAL;1° DOSE;3563
BURITAMA;1° DOSE;14111
BURI;1° DOSE;16402
BROTAS;1° DOSE;19919
BRODOWSKI;1° DOSE;20366
BREJO ALEGRE;1° DOSE;2168
BRAÚNA;1° DOSE;4466
BRAGANÇA PAULISTA;1° DOSE;150433
BOTUCATU;1° DOSE;138608
BOREBI;1° DOSE;2145
BORBOREMA;1° DOSE;12447
BORACÉIA;1° DOSE;3963
BORÁ;1° DOSE;840
BOM SUCESSO DE ITARARÉ;1° DOSE;3051
BOM JESUS DOS PERDÕES;1° DOSE;19878
BOITUVA;1° DOSE;48554
BOFETE;1° DOSE;8899
BOCAINA;1° DOSE;9223
BOA ESPERANÇA DO SUL;1° DOSE;10953
BIRITIBA MIRIM;1° DOSE;24377
BIRIGUI;1° DOSE;95935
BILAC;1° DOSE;6263
BERTIOGA;1° DOSE;55452
BERNARDINO DE CAMPOS;1° DOSE;10414
BENTO DE ABREU;1° DOSE;2097
BEBEDOURO;1° DOSE;63881
BAURU;1° DOSE;311964
BATATAIS;1° DOSE;50152
BASTOS;1° DOSE;18529
BARUERI;1° DOSE;232169
BARRINHA;1° DOSE;24817
BARRETOS;1° DOSE;104078
BARRA DO TURVO;1° DOSE;6323
BARRA DO CHAPÉU;1° DOSE;4450
BARRA BONITA;1° DOSE;29346
BARIRI;1° DOSE;25837
BARBOSA;1° DOSE;5293
BARÃO DE ANTONINA;1° DOSE;3000
BANANAL;1° DOSE;8646
BÁLSAMO;1° DOSE;7521
BALBINOS;1° DOSE;4564
BADY BASSITT;1° DOSE;17051
AVARÉ;1° DOSE;76865
AVANHANDAVA;1° DOSE;9762
AVAÍ;1° DOSE;4290
AURIFLAMA;1° DOSE;11235
ATIBAIA;1° DOSE;126535
ASSIS;1° DOSE;83068
ASPÁSIA;1° DOSE;1627
ARUJÁ;1° DOSE;70233
ARTUR NOGUEIRA;1° DOSE;42670
ARIRANHA;1° DOSE;6719
AREIÓPOLIS;1° DOSE;7888
AREIAS;1° DOSE;3132
AREALVA;1° DOSE;7027
ARCO-ÍRIS;1° DOSE;1702
ARARAS;1° DOSE;109067
ARARAQUARA;1° DOSE;200130
ARAPEÍ;1° DOSE;2082
ARANDU;1° DOSE;5364
ARAMINA;1° DOSE;4460
ARAÇOIABA DA SERRA;1° DOSE;26784
ARAÇATUBA;1° DOSE;163918
ARAÇARIGUAMA;1° DOSE;17726
APIAÍ;1° DOSE;19878
APARECIDA D'OESTE;1° DOSE;3776
APARECIDA;1° DOSE;27998
ANHUMAS;1° DOSE;3293
ANHEMBI;1° DOSE;5227
ANGATUBA;1° DOSE;19476
ANDRADINA;1° DOSE;47862
ANALÂNDIA;1° DOSE;3756
AMPARO;1° DOSE;60641
AMÉRICO DE CAMPOS;1° DOSE;4867
AMÉRICO BRASILIENSE;1° DOSE;28493
AMERICANA;1° DOSE;193193
ALVINLÂNDIA;1° DOSE;2509
ÁLVARO DE CARVALHO;1° DOSE;5458
ÁLVARES MACHADO;1° DOSE;19949
ÁLVARES FLORENCE;1° DOSE;3353
ALUMÍNIO;1° DOSE;14107
ALTO ALEGRE;1° DOSE;3380
ALTINÓPOLIS;1° DOSE;13818
ALTAIR;1° DOSE;2905
ALFREDO MARCONDES;1° DOSE;3894
ALAMBARI;1° DOSE;4704
AGUDOS;1° DOSE;32588
ÁGUAS DE SÃO PEDRO;1° DOSE;3478
ÁGUAS DE SANTA BÁRBARA;1° DOSE;5340
ÁGUAS DE LINDÓIA;1° DOSE;16503
ÁGUAS DA PRATA;1° DOSE;6588
AGUAÍ;1° DOSE;27634
ADOLFO;1° DOSE;3777
ADAMANTINA;1° DOSE;29675
