Município;Dose;Total Doses Aplicadas
PATROCÍNIO PAULISTA;1° DOSE;11717
PARISI;1° DOSE;2167
PARIQUERA-AÇU;1° DOSE;15925
PARDINHO;1° DOSE;5734
PARAPUÃ;1° DOSE;8641
PARANAPUÃ;1° DOSE;3440
PARANAPANEMA;1° DOSE;15917
PARAÍSO;1° DOSE;4866
PARAIBUNA;1° DOSE;14429
PARAGUAÇU PAULISTA;1° DOSE;34840
PANORAMA;1° DOSE;11626
PALMITAL;1° DOSE;17652
PALMEIRA D'OESTE;1° DOSE;7734
PALMARES PAULISTA;1° DOSE;7657
PALESTINA;1° DOSE;9440
PACAEMBU;1° DOSE;13664
OUROESTE;1° DOSE;8553
OURO VERDE;1° DOSE;6244
OURINHOS;1° DOSE;87115
OSVALDO CRUZ;1° DOSE;26230
OSCAR BRESSANE;1° DOSE;2144
OSASCO;1° DOSE;599494
ORLÂNDIA;1° DOSE;31671
ORINDIÚVA;1° DOSE;5020
ORIENTE;1° DOSE;5131
ONDA VERDE;1° DOSE;3803
OLÍMPIA;1° DOSE;46164
ÓLEO;1° DOSE;2395
OCAUÇU;1° DOSE;3555
NUPORANGA;1° DOSE;6143
NOVO HORIZONTE;1° DOSE;32293
NOVAIS;1° DOSE;3641
NOVA ODESSA;1° DOSE;46270
NOVA LUZITÂNIA;1° DOSE;2486
NOVA INDEPENDÊNCIA;1° DOSE;4534
NOVA GUATAPORANGA;1° DOSE;1890
NOVA GRANADA;1° DOSE;16225
NOVA EUROPA;1° DOSE;7713
NOVA CASTILHO;1° DOSE;941
NOVA CANAÃ PAULISTA;1° DOSE;1704
NOVA CAMPINA;1° DOSE;7208
NOVA ALIANÇA;1° DOSE;5743
NIPOÃ;1° DOSE;4017
NHANDEARA;1° DOSE;8662
NEVES PAULISTA;1° DOSE;7924
NAZARÉ PAULISTA;1° DOSE;15232
NATIVIDADE DA SERRA;1° DOSE;5870
NARANDIBA;1° DOSE;4257
NANTES;1° DOSE;2261
MURUTINGA DO SUL;1° DOSE;3247
MOTUCA;1° DOSE;3465
MORUNGABA;1° DOSE;11540
MORRO AGUDO;1° DOSE;22748
MONTEIRO LOBATO;1° DOSE;3683
MONTE MOR;1° DOSE;51803
MONTE CASTELO;1° DOSE;3376
MONTE AZUL PAULISTA;1° DOSE;15436
MONTE APRAZÍVEL;1° DOSE;18661
MONTE ALTO;1° DOSE;40276
MONTE ALEGRE DO SUL;1° DOSE;6550
MONGAGUÁ;1° DOSE;47216
MONÇÕES;1° DOSE;1759
MOMBUCA;1° DOSE;3010
MOGI MIRIM;1° DOSE;77136
MOGI GUAÇU;1° DOSE;118997
MOGI DAS CRUZES;1° DOSE;342346
MOCOCA;1° DOSE;57885
MIRASSOLÂNDIA;1° DOSE;4208
MIRASSOL;1° DOSE;49403
MIRANTE DO PARANAPANEMA;1° DOSE;13425
MIRANDÓPOLIS;1° DOSE;24581
MIRACATU;1° DOSE;16031
MIRA ESTRELA;1° DOSE;2523
MINEIROS DO TIETÊ;1° DOSE;9469
MIGUELÓPOLIS;1° DOSE;16429
MESÓPOLIS;1° DOSE;1737
MERIDIANO;1° DOSE;3438
MENDONÇA;1° DOSE;5069
MAUÁ;1° DOSE;325577
MATÃO;1° DOSE;68958
MARTINÓPOLIS;1° DOSE;21518
MARINÓPOLIS;1° DOSE;1641
MARÍLIA;1° DOSE;193519
MARIÁPOLIS;1° DOSE;2922
MARAPOAMA;1° DOSE;2608
MARACAÍ;1° DOSE;10922
MARABÁ PAULISTA;1° DOSE;4332
MANDURI;1° DOSE;8132
MAIRIPORÃ;1° DOSE;72858
MAIRINQUE;1° DOSE;44026
MAGDA;1° DOSE;2662
MACEDÔNIA;1° DOSE;3199
MACAUBAL;1° DOSE;6274
MACATUBA;1° DOSE;13711
LUTÉCIA;1° DOSE;2227
LUPÉRCIO;1° DOSE;3430
LUIZIÂNIA;1° DOSE;4057
LUÍS ANTÔNIO;1° DOSE;10225
LUCIANÓPOLIS;1° DOSE;2102
LUCÉLIA;1° DOSE;17010
LOUVEIRA;1° DOSE;39800
LOURDES;1° DOSE;1871
LORENA;1° DOSE;68649
LINS;1° DOSE;61504
LINDÓIA;1° DOSE;5888
LIMEIRA;1° DOSE;241240
LENÇÓIS PAULISTA;1° DOSE;55627
LEME;1° DOSE;80595
LAVRINHAS;1° DOSE;5018
LAVÍNIA;1° DOSE;10105
LARANJAL PAULISTA;1° DOSE;23599
LAGOINHA;1° DOSE;4618
JUQUITIBA;1° DOSE;25630
JUQUIÁ;1° DOSE;14351
JUNQUEIRÓPOLIS;1° DOSE;17015
JUNDIAÍ;1° DOSE;343573
JUMIRIM;1° DOSE;2813
JÚLIO MESQUITA;1° DOSE;3639
JOSÉ BONIFÁCIO;1° DOSE;29533
JOÃO RAMALHO;1° DOSE;3475
JOANÓPOLIS;1° DOSE;11198
JERIQUARA;1° DOSE;2850
JAÚ;1° DOSE;110681
JARINU;1° DOSE;27591
JARDINÓPOLIS;1° DOSE;36103
JANDIRA;1° DOSE;91611
JAMBEIRO;1° DOSE;4729
JALES;1° DOSE;41192
JAGUARIÚNA;1° DOSE;47383
JACUPIRANGA;1° DOSE;12874
JACI;1° DOSE;6229
JACAREÍ;1° DOSE;176445
JABOTICABAL;1° DOSE;60958
JABORANDI;1° DOSE;5123
ITUVERAVA;1° DOSE;31439
ITUPEVA;1° DOSE;51029
ITU;1° DOSE;145482
ITOBI;1° DOSE;6369
ITIRAPUÃ;1° DOSE;4922
ITIRAPINA;1° DOSE;14189
ITATINGA;1° DOSE;15536
ITATIBA;1° DOSE;96312
ITARIRI;1° DOSE;11640
ITARARÉ;1° DOSE;36970
ITAQUAQUECETUBA;1° DOSE;274142
ITAPURA;1° DOSE;3386
ITAPUÍ;1° DOSE;10840
ITAPORANGA;1° DOSE;11923
ITÁPOLIS;1° DOSE;33177
ITAPIRAPUÃ PAULISTA;1° DOSE;3481
ITAPIRA;1° DOSE;61360
ITAPEVI;1° DOSE;188728
ITAPEVA;1° DOSE;74652
ITAPETININGA;1° DOSE;130122
ITAPECERICA DA SERRA;1° DOSE;127223
ITAOCA;1° DOSE;2790
ITANHAÉM;1° DOSE;91953
ITAJU;1° DOSE;2891
ITAJOBI;1° DOSE;13486
ITAÍ;1° DOSE;21717
ITABERÁ;1° DOSE;14954
IRAPURU;1° DOSE;6802
IRAPUÃ;1° DOSE;5783
IRACEMÁPOLIS;1° DOSE;18012
IPUÃ;1° DOSE;12187
IPORANGA;1° DOSE;3198
IPIGUÁ;1° DOSE;4704
IPEÚNA;1° DOSE;5302
IPERÓ;1° DOSE;26248
IPAUSSU;1° DOSE;11093
INÚBIA PAULISTA;1° DOSE;3059
INDIAPORÃ;1° DOSE;3414
INDIANA;1° DOSE;3992
INDAIATUBA;1° DOSE;207356
ILHABELA;1° DOSE;31874
ILHA SOLTEIRA;1° DOSE;21914
ILHA COMPRIDA;1° DOSE;10940
IGUAPE;1° DOSE;24046
IGARATÁ;1° DOSE;8799
IGARAPAVA;1° DOSE;21909
IGARAÇU DO TIETÊ;1° DOSE;18885
IEPÊ;1° DOSE;6463
ICÉM;1° DOSE;6378
IBIÚNA;1° DOSE;63150
IBITINGA;1° DOSE;47903
IBIRAREMA;1° DOSE;5426
IBIRÁ;1° DOSE;9862
IBATÉ;1° DOSE;26886
IARAS;1° DOSE;7398
IACRI;1° DOSE;5242
IACANGA;1° DOSE;8980
HORTOLÂNDIA;1° DOSE;183199
HOLAMBRA;1° DOSE;13275
HERCULÂNDIA;1° DOSE;7018
GUZOLÂNDIA;1° DOSE;3750
GUATAPARÁ;1° DOSE;6117
GUARULHOS;1° DOSE;1045930
GUARUJÁ;1° DOSE;244836
GUARIBA;1° DOSE;30721
GUAREÍ;1° DOSE;13297
GUARATINGUETÁ;1° DOSE;95993
GUARAREMA;1° DOSE;26401
GUARARAPES;1° DOSE;25549
GUARANTÃ;1° DOSE;5067
GUARANI D'OESTE;1° DOSE;1729
GUARACI;1° DOSE;8437
GUARAÇAÍ;1° DOSE;6474
GUARÁ;1° DOSE;15670
GUAPIARA;1° DOSE;14337
GUAPIAÇU;1° DOSE;17550
GUAÍRA;1° DOSE;32639
GUAIMBÊ;1° DOSE;4408
GUAIÇARA;1° DOSE;9234
GLICÉRIO;1° DOSE;3608
GETULINA;1° DOSE;8978
GENERAL SALGADO;1° DOSE;8659
GAVIÃO PEIXOTO;1° DOSE;3873
GASTÃO VIDIGAL;1° DOSE;2880
GARÇA;1° DOSE;34917
GÁLIA;1° DOSE;5504
GABRIEL MONTEIRO;1° DOSE;2321
FRANCO DA ROCHA;1° DOSE;122659
FRANCISCO MORATO;1° DOSE;135218
FRANCA;1° DOSE;281704
FLORÍNEA;1° DOSE;3991
FLÓRIDA PAULISTA;1° DOSE;10197
FLOREAL;1° DOSE;2459
FLORA RICA;1° DOSE;1307
FERRAZ DE VASCONCELOS;1° DOSE;130958
FERNÃO;1° DOSE;1443
FERNANDÓPOLIS;1° DOSE;59452
FERNANDO PRESTES;1° DOSE;4916
FARTURA;1° DOSE;13298
EUCLIDES DA CUNHA PAULISTA;1° DOSE;6416
ESTRELA DO NORTE;1° DOSE;2256
ESTRELA D'OESTE;1° DOSE;7298
ESTIVA GERBI;1° DOSE;8853
ESPÍRITO SANTO DO TURVO;1° DOSE;4044
ESPÍRITO SANTO DO PINHAL;1° DOSE;35127
ENGENHEIRO COELHO;1° DOSE;16262
EMILIANÓPOLIS;1° DOSE;2584
EMBU-GUAÇU;1° DOSE;51889
EMBU DAS ARTES;1° DOSE;203822
EMBAÚBA;1° DOSE;1866
ELISIÁRIO;1° DOSE;2639
ELIAS FAUSTO;1° DOSE;14185
ELDORADO;1° DOSE;10979
ECHAPORÃ;1° DOSE;5281
DUMONT;1° DOSE;8307
DUARTINA;1° DOSE;10578
DRACENA;1° DOSE;37999
DOURADO;1° DOSE;7329
DOLCINÓPOLIS;1° DOSE;1976
DOIS CÓRREGOS;1° DOSE;20332
DOBRADA;1° DOSE;6844
DIVINOLÂNDIA;1° DOSE;10161
DIRCE REIS;1° DOSE;1455
DIADEMA;1° DOSE;331075
DESCALVADO;1° DOSE;27458
CUNHA;1° DOSE;18094
CUBATÃO;1° DOSE;89068
CRUZEIRO;1° DOSE;63944
CRUZÁLIA;1° DOSE;1797
CRISTAIS PAULISTA;1° DOSE;7190
CRAVINHOS;1° DOSE;28868
COTIA;1° DOSE;192124
COSMORAMA;1° DOSE;6915
COSMÓPOLIS;1° DOSE;46354
CORUMBATAÍ;1° DOSE;3253
CORONEL MACEDO;1° DOSE;3884
COROADOS;1° DOSE;4469
CORDEIRÓPOLIS;1° DOSE;20013
CONCHAS;1° DOSE;13734
CONCHAL;1° DOSE;23135
COLÔMBIA;1° DOSE;5384
COLINA;1° DOSE;14823
CLEMENTINA;1° DOSE;5864
CHAVANTES;1° DOSE;9798
CHARQUEADA;1° DOSE;13338
CESÁRIO LANGE;1° DOSE;14715
CERQUILHO;1° DOSE;37940
CERQUEIRA CÉSAR;1° DOSE;18741
CEDRAL;1° DOSE;8407
CATIGUÁ;1° DOSE;6113
CATANDUVA;1° DOSE;97299
CASTILHO;1° DOSE;16075
CÁSSIA DOS COQUEIROS;1° DOSE;2323
CASA BRANCA;1° DOSE;23616
CARDOSO;1° DOSE;10038
CARAPICUÍBA;1° DOSE;319024
CARAGUATATUBA;1° DOSE;101421
CAPIVARI;1° DOSE;41737
CAPELA DO ALTO;1° DOSE;19315
CAPÃO BONITO;1° DOSE;37648
CANITAR;1° DOSE;4153
CÂNDIDO RODRIGUES;1° DOSE;2495
CÂNDIDO MOTA;1° DOSE;24165
CANAS;1° DOSE;3670
CANANÉIA;1° DOSE;10372
CAMPOS NOVOS PAULISTA;1° DOSE;3917
CAMPOS DO JORDÃO;1° DOSE;41957
CAMPO LIMPO PAULISTA;1° DOSE;62873
CAMPINAS;1° DOSE;948942
CAMPINA DO MONTE ALEGRE;1° DOSE;5159
CAJURU;1° DOSE;19834
CAJOBI;1° DOSE;7834
CAJATI;1° DOSE;23585
CAJAMAR;1° DOSE;72221
CAIUÁ;1° DOSE;6417
CAIEIRAS;1° DOSE;75487
CAIABU;1° DOSE;3130
CAFELÂNDIA;1° DOSE;13537
CACONDE;1° DOSE;15308
CACHOEIRA PAULISTA;1° DOSE;24704
CAÇAPAVA;1° DOSE;75411
CABREÚVA;1° DOSE;41561
CABRÁLIA PAULISTA;1° DOSE;3558
BURITIZAL;1° DOSE;3541
BURITAMA;1° DOSE;14028
BURI;1° DOSE;16209
BROTAS;1° DOSE;19795
BRODOWSKI;1° DOSE;20068
BREJO ALEGRE;1° DOSE;2153
BRAÚNA;1° DOSE;4430
BRAGANÇA PAULISTA;1° DOSE;148232
BOTUCATU;1° DOSE;137460
BOREBI;1° DOSE;2127
BORBOREMA;1° DOSE;12401
BORACÉIA;1° DOSE;3872
BORÁ;1° DOSE;836
BOM SUCESSO DE ITARARÉ;1° DOSE;3035
BOM JESUS DOS PERDÕES;1° DOSE;19658
BOITUVA;1° DOSE;47702
BOFETE;1° DOSE;8816
BOCAINA;1° DOSE;9187
BOA ESPERANÇA DO SUL;1° DOSE;10900
BIRITIBA MIRIM;1° DOSE;24015
BIRIGUI;1° DOSE;95189
BILAC;1° DOSE;6237
BERTIOGA;1° DOSE;54056
BERNARDINO DE CAMPOS;1° DOSE;10338
BENTO DE ABREU;1° DOSE;2088
BEBEDOURO;1° DOSE;63270
BAURU;1° DOSE;307499
BATATAIS;1° DOSE;49641
BASTOS;1° DOSE;18062
BARUERI;1° DOSE;224960
BARRINHA;1° DOSE;24286
BARRETOS;1° DOSE;102629
BARRA DO TURVO;1° DOSE;6230
BARRA DO CHAPÉU;1° DOSE;4336
BARRA BONITA;1° DOSE;29211
BARIRI;1° DOSE;25672
BARBOSA;1° DOSE;5246
BARÃO DE ANTONINA;1° DOSE;2980
BANANAL;1° DOSE;8567
BÁLSAMO;1° DOSE;7395
BALBINOS;1° DOSE;4560
BADY BASSITT;1° DOSE;16498
AVARÉ;1° DOSE;76380
AVANHANDAVA;1° DOSE;9700
AVAÍ;1° DOSE;4255
AURIFLAMA;1° DOSE;11138
ATIBAIA;1° DOSE;122824
ASSIS;1° DOSE;82536
ASPÁSIA;1° DOSE;1620
ARUJÁ;1° DOSE;69571
ARTUR NOGUEIRA;1° DOSE;42213
ARIRANHA;1° DOSE;6659
AREIÓPOLIS;1° DOSE;7837
AREIAS;1° DOSE;3107
AREALVA;1° DOSE;6949
ARCO-ÍRIS;1° DOSE;1694
ARARAS;1° DOSE;108085
ARARAQUARA;1° DOSE;198239
ARAPEÍ;1° DOSE;2042
ARANDU;1° DOSE;5320
ARAMINA;1° DOSE;4406
ARAÇOIABA DA SERRA;1° DOSE;26408
ARAÇATUBA;1° DOSE;162345
ARAÇARIGUAMA;1° DOSE;17441
APIAÍ;1° DOSE;19544
APARECIDA D'OESTE;1° DOSE;3718
APARECIDA;1° DOSE;27798
ANHUMAS;1° DOSE;3258
ANHEMBI;1° DOSE;5151
ANGATUBA;1° DOSE;19244
ANDRADINA;1° DOSE;47127
ANALÂNDIA;1° DOSE;3694
AMPARO;1° DOSE;60167
AMÉRICO DE CAMPOS;1° DOSE;4844
AMÉRICO BRASILIENSE;1° DOSE;28315
AMERICANA;1° DOSE;190984
ALVINLÂNDIA;1° DOSE;2487
ÁLVARO DE CARVALHO;1° DOSE;5392
ÁLVARES MACHADO;1° DOSE;19786
ÁLVARES FLORENCE;1° DOSE;3297
ALUMÍNIO;1° DOSE;13949
ALTO ALEGRE;1° DOSE;3359
ALTINÓPOLIS;1° DOSE;13497
ALTAIR;1° DOSE;2898
ALFREDO MARCONDES;1° DOSE;3879
ALAMBARI;1° DOSE;4667
AGUDOS;1° DOSE;32198
ÁGUAS DE SÃO PEDRO;1° DOSE;3442
ÁGUAS DE SANTA BÁRBARA;1° DOSE;5165
ÁGUAS DE LINDÓIA;1° DOSE;16300
ÁGUAS DA PRATA;1° DOSE;6563
AGUAÍ;1° DOSE;27507
ADOLFO;1° DOSE;3683
ADAMANTINA;1° DOSE;29540
