Município;Dose;Total Doses Aplicadas
PEDERNEIRAS;1° DOSE;36474
PAULO DE FARIA;1° DOSE;7137
PAULISTÂNIA;1° DOSE;1693
PAULÍNIA;1° DOSE;86259
PAULICÉIA;1° DOSE;6036
PATROCÍNIO PAULISTA;1° DOSE;11943
PARISI;1° DOSE;2181
PARIQUERA-AÇU;1° DOSE;16336
PARDINHO;1° DOSE;5827
PARAPUÃ;1° DOSE;8672
PARANAPUÃ;1° DOSE;3528
PARANAPANEMA;1° DOSE;16028
PARAÍSO;1° DOSE;4886
PARAIBUNA;1° DOSE;14533
PARAGUAÇU PAULISTA;1° DOSE;35000
PANORAMA;1° DOSE;11733
PALMITAL;1° DOSE;17726
PALMEIRA D'OESTE;1° DOSE;7791
PALMARES PAULISTA;1° DOSE;7724
PALESTINA;1° DOSE;9503
PACAEMBU;1° DOSE;13731
OUROESTE;1° DOSE;8578
OURO VERDE;1° DOSE;6276
OURINHOS;1° DOSE;87817
OSVALDO CRUZ;1° DOSE;26596
OSCAR BRESSANE;1° DOSE;2168
OSASCO;1° DOSE;604752
ORLÂNDIA;1° DOSE;31820
ORINDIÚVA;1° DOSE;5038
ORIENTE;1° DOSE;5190
ONDA VERDE;1° DOSE;3889
OLÍMPIA;1° DOSE;46361
ÓLEO;1° DOSE;2438
OCAUÇU;1° DOSE;3565
NUPORANGA;1° DOSE;6181
NOVO HORIZONTE;1° DOSE;32427
NOVAIS;1° DOSE;3664
NOVA ODESSA;1° DOSE;46527
NOVA LUZITÂNIA;1° DOSE;2491
NOVA INDEPENDÊNCIA;1° DOSE;4567
NOVA GUATAPORANGA;1° DOSE;1910
NOVA GRANADA;1° DOSE;16306
NOVA EUROPA;1° DOSE;7736
NOVA CASTILHO;1° DOSE;941
NOVA CANAÃ PAULISTA;1° DOSE;1728
NOVA CAMPINA;1° DOSE;7214
NOVA ALIANÇA;1° DOSE;5814
NIPOÃ;1° DOSE;4048
NHANDEARA;1° DOSE;8694
NEVES PAULISTA;1° DOSE;7960
NAZARÉ PAULISTA;1° DOSE;15304
NATIVIDADE DA SERRA;1° DOSE;5898
NARANDIBA;1° DOSE;4287
NANTES;1° DOSE;2271
MURUTINGA DO SUL;1° DOSE;3261
MOTUCA;1° DOSE;3471
MORUNGABA;1° DOSE;11724
MORRO AGUDO;1° DOSE;22892
MONTEIRO LOBATO;1° DOSE;3704
MONTE MOR;1° DOSE;52220
MONTE CASTELO;1° DOSE;3386
MONTE AZUL PAULISTA;1° DOSE;15498
MONTE APRAZÍVEL;1° DOSE;18748
MONTE ALTO;1° DOSE;40433
MONTE ALEGRE DO SUL;1° DOSE;6585
MONGAGUÁ;1° DOSE;47783
MONÇÕES;1° DOSE;1759
MOMBUCA;1° DOSE;3048
MOGI MIRIM;1° DOSE;77547
MOGI GUAÇU;1° DOSE;121828
MOGI DAS CRUZES;1° DOSE;345465
MOCOCA;1° DOSE;58140
MIRASSOLÂNDIA;1° DOSE;4221
MIRASSOL;1° DOSE;49614
MIRANTE DO PARANAPANEMA;1° DOSE;13475
MIRANDÓPOLIS;1° DOSE;24649
MIRACATU;1° DOSE;16200
MIRA ESTRELA;1° DOSE;2531
MINEIROS DO TIETÊ;1° DOSE;9514
MIGUELÓPOLIS;1° DOSE;16476
MESÓPOLIS;1° DOSE;1791
MERIDIANO;1° DOSE;3542
MENDONÇA;1° DOSE;5204
MAUÁ;1° DOSE;327134
MATÃO;1° DOSE;69169
MARTINÓPOLIS;1° DOSE;21559
MARINÓPOLIS;1° DOSE;1647
MARÍLIA;1° DOSE;195089
MARIÁPOLIS;1° DOSE;2930
MARAPOAMA;1° DOSE;2673
MARACAÍ;1° DOSE;10960
MARABÁ PAULISTA;1° DOSE;4348
MANDURI;1° DOSE;8169
MAIRIPORÃ;1° DOSE;73462
MAIRINQUE;1° DOSE;44476
MAGDA;1° DOSE;2699
MACEDÔNIA;1° DOSE;3253
MACAUBAL;1° DOSE;6336
MACATUBA;1° DOSE;13817
LUTÉCIA;1° DOSE;2228
LUPÉRCIO;1° DOSE;3454
LUIZIÂNIA;1° DOSE;4094
LUÍS ANTÔNIO;1° DOSE;10284
LUCIANÓPOLIS;1° DOSE;2151
LUCÉLIA;1° DOSE;17105
LOUVEIRA;1° DOSE;40493
LOURDES;1° DOSE;1873
LORENA;1° DOSE;69090
LINS;1° DOSE;61921
LINDÓIA;1° DOSE;5921
LIMEIRA;1° DOSE;242566
LENÇÓIS PAULISTA;1° DOSE;56000
LEME;1° DOSE;80949
LAVRINHAS;1° DOSE;5054
LAVÍNIA;1° DOSE;10122
LARANJAL PAULISTA;1° DOSE;23784
LAGOINHA;1° DOSE;4640
JUQUITIBA;1° DOSE;25936
JUQUIÁ;1° DOSE;14509
JUNQUEIRÓPOLIS;1° DOSE;17153
JUNDIAÍ;1° DOSE;351748
JUMIRIM;1° DOSE;2872
JÚLIO MESQUITA;1° DOSE;3644
JOSÉ BONIFÁCIO;1° DOSE;29734
JOÃO RAMALHO;1° DOSE;3490
JOANÓPOLIS;1° DOSE;11303
JERIQUARA;1° DOSE;2921
JAÚ;1° DOSE;111131
JARINU;1° DOSE;27859
JARDINÓPOLIS;1° DOSE;36281
JANDIRA;1° DOSE;92555
JAMBEIRO;1° DOSE;4750
JALES;1° DOSE;41333
JAGUARIÚNA;1° DOSE;48619
JACUPIRANGA;1° DOSE;12990
JACI;1° DOSE;6265
JACAREÍ;1° DOSE;181999
JABOTICABAL;1° DOSE;61126
JABORANDI;1° DOSE;5150
ITUVERAVA;1° DOSE;31563
ITUPEVA;1° DOSE;52714
ITU;1° DOSE;146483
ITOBI;1° DOSE;6394
ITIRAPUÃ;1° DOSE;4975
ITIRAPINA;1° DOSE;14508
ITATINGA;1° DOSE;15631
ITATIBA;1° DOSE;96789
ITARIRI;1° DOSE;11726
ITARARÉ;1° DOSE;37059
ITAQUAQUECETUBA;1° DOSE;276511
ITAPURA;1° DOSE;3398
ITAPUÍ;1° DOSE;10903
ITAPORANGA;1° DOSE;11957
ITÁPOLIS;1° DOSE;33316
ITAPIRAPUÃ PAULISTA;1° DOSE;3539
ITAPIRA;1° DOSE;61449
ITAPEVI;1° DOSE;190414
ITAPEVA;1° DOSE;75946
ITAPETININGA;1° DOSE;130743
ITAPECERICA DA SERRA;1° DOSE;128256
ITAOCA;1° DOSE;2891
ITANHAÉM;1° DOSE;92809
ITAJU;1° DOSE;2897
ITAJOBI;1° DOSE;13721
ITAÍ;1° DOSE;21802
ITABERÁ;1° DOSE;15083
IRAPURU;1° DOSE;6826
IRAPUÃ;1° DOSE;5814
IRACEMÁPOLIS;1° DOSE;18111
IPUÃ;1° DOSE;12227
IPORANGA;1° DOSE;3229
IPIGUÁ;1° DOSE;4774
IPEÚNA;1° DOSE;5367
IPERÓ;1° DOSE;26380
IPAUSSU;1° DOSE;11163
INÚBIA PAULISTA;1° DOSE;3066
INDIAPORÃ;1° DOSE;3452
INDIANA;1° DOSE;3999
INDAIATUBA;1° DOSE;212836
ILHABELA;1° DOSE;32170
ILHA SOLTEIRA;1° DOSE;22018
ILHA COMPRIDA;1° DOSE;11018
IGUAPE;1° DOSE;24201
IGARATÁ;1° DOSE;8965
IGARAPAVA;1° DOSE;21957
IGARAÇU DO TIETÊ;1° DOSE;18970
IEPÊ;1° DOSE;6469
ICÉM;1° DOSE;6402
IBIÚNA;1° DOSE;64697
IBITINGA;1° DOSE;48455
IBIRAREMA;1° DOSE;5450
IBIRÁ;1° DOSE;9916
IBATÉ;1° DOSE;27024
IARAS;1° DOSE;7429
IACRI;1° DOSE;5259
IACANGA;1° DOSE;9031
HORTOLÂNDIA;1° DOSE;184475
HOLAMBRA;1° DOSE;13417
HERCULÂNDIA;1° DOSE;7108
GUZOLÂNDIA;1° DOSE;3772
GUATAPARÁ;1° DOSE;6146
GUARULHOS;1° DOSE;1053536
GUARUJÁ;1° DOSE;249831
GUARIBA;1° DOSE;30859
GUAREÍ;1° DOSE;13336
GUARATINGUETÁ;1° DOSE;96454
GUARAREMA;1° DOSE;26522
GUARARAPES;1° DOSE;25623
GUARANTÃ;1° DOSE;5096
GUARANI D'OESTE;1° DOSE;1733
GUARACI;1° DOSE;8452
GUARAÇAÍ;1° DOSE;6489
GUARÁ;1° DOSE;15736
GUAPIARA;1° DOSE;14488
GUAPIAÇU;1° DOSE;17666
GUAÍRA;1° DOSE;32846
GUAIMBÊ;1° DOSE;4426
GUAIÇARA;1° DOSE;9285
GLICÉRIO;1° DOSE;3611
GETULINA;1° DOSE;9012
GENERAL SALGADO;1° DOSE;8695
GAVIÃO PEIXOTO;1° DOSE;3947
GASTÃO VIDIGAL;1° DOSE;2891
GARÇA;1° DOSE;35145
GÁLIA;1° DOSE;5535
GABRIEL MONTEIRO;1° DOSE;2326
FRANCO DA ROCHA;1° DOSE;123356
FRANCISCO MORATO;1° DOSE;136566
FRANCA;1° DOSE;284028
FLORÍNEA;1° DOSE;4002
FLÓRIDA PAULISTA;1° DOSE;10225
FLOREAL;1° DOSE;2502
FLORA RICA;1° DOSE;1319
FERRAZ DE VASCONCELOS;1° DOSE;131721
FERNÃO;1° DOSE;1448
FERNANDÓPOLIS;1° DOSE;59797
FERNANDO PRESTES;1° DOSE;4969
FARTURA;1° DOSE;13379
EUCLIDES DA CUNHA PAULISTA;1° DOSE;6440
ESTRELA DO NORTE;1° DOSE;2276
ESTRELA D'OESTE;1° DOSE;7366
ESTIVA GERBI;1° DOSE;8899
ESPÍRITO SANTO DO TURVO;1° DOSE;4066
ESPÍRITO SANTO DO PINHAL;1° DOSE;35298
ENGENHEIRO COELHO;1° DOSE;16419
EMILIANÓPOLIS;1° DOSE;2590
EMBU-GUAÇU;1° DOSE;52269
EMBU DAS ARTES;1° DOSE;205068
EMBAÚBA;1° DOSE;1888
ELISIÁRIO;1° DOSE;2648
ELIAS FAUSTO;1° DOSE;14264
ELDORADO;1° DOSE;11113
ECHAPORÃ;1° DOSE;5329
DUMONT;1° DOSE;8351
DUARTINA;1° DOSE;10635
DRACENA;1° DOSE;38314
DOURADO;1° DOSE;7399
DOLCINÓPOLIS;1° DOSE;2043
DOIS CÓRREGOS;1° DOSE;20438
DOBRADA;1° DOSE;6877
DIVINOLÂNDIA;1° DOSE;10238
DIRCE REIS;1° DOSE;1463
DIADEMA;1° DOSE;332795
DESCALVADO;1° DOSE;27539
CUNHA;1° DOSE;18184
CUBATÃO;1° DOSE;89731
CRUZEIRO;1° DOSE;64206
CRUZÁLIA;1° DOSE;1808
CRISTAIS PAULISTA;1° DOSE;7261
CRAVINHOS;1° DOSE;28986
COTIA;1° DOSE;193806
COSMORAMA;1° DOSE;7150
COSMÓPOLIS;1° DOSE;46639
CORUMBATAÍ;1° DOSE;3273
CORONEL MACEDO;1° DOSE;3893
COROADOS;1° DOSE;4485
CORDEIRÓPOLIS;1° DOSE;20162
CONCHAS;1° DOSE;13809
CONCHAL;1° DOSE;23341
COLÔMBIA;1° DOSE;5485
COLINA;1° DOSE;14882
CLEMENTINA;1° DOSE;5878
CHAVANTES;1° DOSE;9866
CHARQUEADA;1° DOSE;13408
CESÁRIO LANGE;1° DOSE;15179
CERQUILHO;1° DOSE;38182
CERQUEIRA CÉSAR;1° DOSE;18935
CEDRAL;1° DOSE;8689
CATIGUÁ;1° DOSE;6129
CATANDUVA;1° DOSE;97709
CASTILHO;1° DOSE;16199
CÁSSIA DOS COQUEIROS;1° DOSE;2333
CASA BRANCA;1° DOSE;23762
CARDOSO;1° DOSE;10062
CARAPICUÍBA;1° DOSE;321980
CARAGUATATUBA;1° DOSE;102987
CAPIVARI;1° DOSE;41887
CAPELA DO ALTO;1° DOSE;19558
CAPÃO BONITO;1° DOSE;37851
CANITAR;1° DOSE;4180
CÂNDIDO RODRIGUES;1° DOSE;2498
CÂNDIDO MOTA;1° DOSE;24296
CANAS;1° DOSE;3691
CANANÉIA;1° DOSE;10581
CAMPOS NOVOS PAULISTA;1° DOSE;3936
CAMPOS DO JORDÃO;1° DOSE;42252
CAMPO LIMPO PAULISTA;1° DOSE;63547
CAMPINAS;1° DOSE;957942
CAMPINA DO MONTE ALEGRE;1° DOSE;5217
CAJURU;1° DOSE;19927
CAJOBI;1° DOSE;7871
CAJATI;1° DOSE;23796
CAJAMAR;1° DOSE;73012
CAIUÁ;1° DOSE;6444
CAIEIRAS;1° DOSE;75897
CAIABU;1° DOSE;3136
CAFELÂNDIA;1° DOSE;13621
CACONDE;1° DOSE;15380
CACHOEIRA PAULISTA;1° DOSE;24822
CAÇAPAVA;1° DOSE;75965
CABREÚVA;1° DOSE;41816
CABRÁLIA PAULISTA;1° DOSE;3578
BURITIZAL;1° DOSE;3552
BURITAMA;1° DOSE;14075
BURI;1° DOSE;16309
BROTAS;1° DOSE;19871
BRODOWSKI;1° DOSE;20286
BREJO ALEGRE;1° DOSE;2166
BRAÚNA;1° DOSE;4449
BRAGANÇA PAULISTA;1° DOSE;149719
BOTUCATU;1° DOSE;138043
BOREBI;1° DOSE;2136
BORBOREMA;1° DOSE;12433
BORACÉIA;1° DOSE;3935
BORÁ;1° DOSE;836
BOM SUCESSO DE ITARARÉ;1° DOSE;3046
BOM JESUS DOS PERDÕES;1° DOSE;19799
BOITUVA;1° DOSE;48102
BOFETE;1° DOSE;8881
BOCAINA;1° DOSE;9196
BOA ESPERANÇA DO SUL;1° DOSE;10933
BIRITIBA MIRIM;1° DOSE;24228
BIRIGUI;1° DOSE;95636
BILAC;1° DOSE;6250
BERTIOGA;1° DOSE;54878
BERNARDINO DE CAMPOS;1° DOSE;10384
BENTO DE ABREU;1° DOSE;2097
BEBEDOURO;1° DOSE;63675
BAURU;1° DOSE;309909
BATATAIS;1° DOSE;49944
BASTOS;1° DOSE;18431
BARUERI;1° DOSE;228828
BARRINHA;1° DOSE;24600
BARRETOS;1° DOSE;103564
BARRA DO TURVO;1° DOSE;6288
BARRA DO CHAPÉU;1° DOSE;4414
BARRA BONITA;1° DOSE;29288
BARIRI;1° DOSE;25735
BARBOSA;1° DOSE;5274
BARÃO DE ANTONINA;1° DOSE;2991
BANANAL;1° DOSE;8602
BÁLSAMO;1° DOSE;7498
BALBINOS;1° DOSE;4562
BADY BASSITT;1° DOSE;16907
AVARÉ;1° DOSE;76642
AVANHANDAVA;1° DOSE;9742
AVAÍ;1° DOSE;4275
AURIFLAMA;1° DOSE;11189
ATIBAIA;1° DOSE;125081
ASSIS;1° DOSE;82855
ASPÁSIA;1° DOSE;1624
ARUJÁ;1° DOSE;69875
ARTUR NOGUEIRA;1° DOSE;42455
ARIRANHA;1° DOSE;6690
AREIÓPOLIS;1° DOSE;7873
AREIAS;1° DOSE;3126
AREALVA;1° DOSE;6995
ARCO-ÍRIS;1° DOSE;1699
ARARAS;1° DOSE;108618
ARARAQUARA;1° DOSE;199343
ARAPEÍ;1° DOSE;2070
ARANDU;1° DOSE;5336
ARAMINA;1° DOSE;4440
ARAÇOIABA DA SERRA;1° DOSE;26635
ARAÇATUBA;1° DOSE;163180
ARAÇARIGUAMA;1° DOSE;17632
APIAÍ;1° DOSE;19730
APARECIDA D'OESTE;1° DOSE;3768
APARECIDA;1° DOSE;27931
ANHUMAS;1° DOSE;3273
ANHEMBI;1° DOSE;5191
ANGATUBA;1° DOSE;19373
ANDRADINA;1° DOSE;47609
ANALÂNDIA;1° DOSE;3735
AMPARO;1° DOSE;60444
AMÉRICO DE CAMPOS;1° DOSE;4863
AMÉRICO BRASILIENSE;1° DOSE;28418
AMERICANA;1° DOSE;192315
ALVINLÂNDIA;1° DOSE;2505
ÁLVARO DE CARVALHO;1° DOSE;5430
ÁLVARES MACHADO;1° DOSE;19891
ÁLVARES FLORENCE;1° DOSE;3339
ALUMÍNIO;1° DOSE;14048
ALTO ALEGRE;1° DOSE;3377
ALTINÓPOLIS;1° DOSE;13764
ALTAIR;1° DOSE;2901
ALFREDO MARCONDES;1° DOSE;3892
ALAMBARI;1° DOSE;4689
AGUDOS;1° DOSE;32451
ÁGUAS DE SÃO PEDRO;1° DOSE;3461
ÁGUAS DE SANTA BÁRBARA;1° DOSE;5309
ÁGUAS DE LINDÓIA;1° DOSE;16451
ÁGUAS DA PRATA;1° DOSE;6576
AGUAÍ;1° DOSE;27568
ADOLFO;1° DOSE;3773
ADAMANTINA;1° DOSE;29629
