Município;Dose;Total Doses Aplicadas
NOVA CASTILHO;1° DOSE;936
NOVA CANAÃ PAULISTA;1° DOSE;1679
NOVA CAMPINA;1° DOSE;7154
NOVA ALIANÇA;1° DOSE;5620
NIPOÃ;1° DOSE;3985
NHANDEARA;1° DOSE;8593
NEVES PAULISTA;1° DOSE;7830
NAZARÉ PAULISTA;1° DOSE;15045
NATIVIDADE DA SERRA;1° DOSE;5800
NARANDIBA;1° DOSE;4169
NANTES;1° DOSE;2241
MURUTINGA DO SUL;1° DOSE;3239
MOTUCA;1° DOSE;3431
MORUNGABA;1° DOSE;11263
MORRO AGUDO;1° DOSE;22505
MONTEIRO LOBATO;1° DOSE;3641
MONTE MOR;1° DOSE;50858
MONTE CASTELO;1° DOSE;3312
MONTE AZUL PAULISTA;1° DOSE;15147
MONTE APRAZÍVEL;1° DOSE;18401
MONTE ALTO;1° DOSE;40044
MONTE ALEGRE DO SUL;1° DOSE;6432
MONGAGUÁ;1° DOSE;44473
MONÇÕES;1° DOSE;1734
MOMBUCA;1° DOSE;2787
MOGI MIRIM;1° DOSE;75733
MOGI GUAÇU;1° DOSE;117067
MOGI DAS CRUZES;1° DOSE;335174
MOCOCA;1° DOSE;57131
MIRASSOLÂNDIA;1° DOSE;4164
MIRASSOL;1° DOSE;48657
MIRANTE DO PARANAPANEMA;1° DOSE;13329
MIRANDÓPOLIS;1° DOSE;24222
MIRACATU;1° DOSE;15369
MIRA ESTRELA;1° DOSE;2479
MINEIROS DO TIETÊ;1° DOSE;9385
MIGUELÓPOLIS;1° DOSE;16263
MESÓPOLIS;1° DOSE;1668
MERIDIANO;1° DOSE;3374
MENDONÇA;1° DOSE;5002
MAUÁ;1° DOSE;321004
MATÃO;1° DOSE;68267
MARTINÓPOLIS;1° DOSE;21323
MARINÓPOLIS;1° DOSE;1631
MARÍLIA;1° DOSE;187856
MARIÁPOLIS;1° DOSE;2893
MARAPOAMA;1° DOSE;2564
MARACAÍ;1° DOSE;10828
MARABÁ PAULISTA;1° DOSE;4298
MANDURI;1° DOSE;8052
MAIRIPORÃ;1° DOSE;71430
MAIRINQUE;1° DOSE;42708
MAGDA;1° DOSE;2655
MACEDÔNIA;1° DOSE;3172
MACAUBAL;1° DOSE;6132
MACATUBA;1° DOSE;13363
LUTÉCIA;1° DOSE;2168
LUPÉRCIO;1° DOSE;3385
LUIZIÂNIA;1° DOSE;4007
LUÍS ANTÔNIO;1° DOSE;10097
LUCIANÓPOLIS;1° DOSE;2046
LUCÉLIA;1° DOSE;16820
LOUVEIRA;1° DOSE;37391
LOURDES;1° DOSE;1853
LORENA;1° DOSE;67402
LINS;1° DOSE;60642
LINDÓIA;1° DOSE;5740
LIMEIRA;1° DOSE;236662
LENÇÓIS PAULISTA;1° DOSE;54139
LEME;1° DOSE;79002
LAVRINHAS;1° DOSE;4945
LAVÍNIA;1° DOSE;10057
LARANJAL PAULISTA;1° DOSE;23120
LAGOINHA;1° DOSE;4308
JUQUITIBA;1° DOSE;24959
JUQUIÁ;1° DOSE;14026
JUNQUEIRÓPOLIS;1° DOSE;16883
JUNDIAÍ;1° DOSE;332286
JUMIRIM;1° DOSE;2712
JÚLIO MESQUITA;1° DOSE;3603
JOSÉ BONIFÁCIO;1° DOSE;29211
JOÃO RAMALHO;1° DOSE;3421
JOANÓPOLIS;1° DOSE;11082
JERIQUARA;1° DOSE;2790
JAÚ;1° DOSE;109282
JARINU;1° DOSE;25478
JARDINÓPOLIS;1° DOSE;35598
JANDIRA;1° DOSE;88868
JAMBEIRO;1° DOSE;4663
JALES;1° DOSE;40756
JAGUARIÚNA;1° DOSE;47188
JACUPIRANGA;1° DOSE;12535
JACI;1° DOSE;6062
JACAREÍ;1° DOSE;174287
JABOTICABAL;1° DOSE;60471
JABORANDI;1° DOSE;5073
ITUVERAVA;1° DOSE;31117
ITUPEVA;1° DOSE;47590
ITU;1° DOSE;141857
ITOBI;1° DOSE;6278
ITIRAPUÃ;1° DOSE;4826
ITIRAPINA;1° DOSE;13987
ITATINGA;1° DOSE;15379
ITATIBA;1° DOSE;94858
ITARIRI;1° DOSE;11381
ITARARÉ;1° DOSE;36461
ITAQUAQUECETUBA;1° DOSE;262643
ITAPURA;1° DOSE;3343
ITAPUÍ;1° DOSE;10671
ITAPORANGA;1° DOSE;11835
ITÁPOLIS;1° DOSE;32729
ITAPIRAPUÃ PAULISTA;1° DOSE;3306
ITAPIRA;1° DOSE;60717
ITAPEVI;1° DOSE;174102
ITAPEVA;1° DOSE;74171
ITAPETININGA;1° DOSE;128102
ITAPECERICA DA SERRA;1° DOSE;122117
ITAOCA;1° DOSE;2777
ITANHAÉM;1° DOSE;89794
ITAJU;1° DOSE;2857
ITAJOBI;1° DOSE;13224
ITAÍ;1° DOSE;21480
ITABERÁ;1° DOSE;14831
IRAPURU;1° DOSE;6742
IRAPUÃ;1° DOSE;5699
IRACEMÁPOLIS;1° DOSE;17660
IPUÃ;1° DOSE;12044
IPORANGA;1° DOSE;3136
IPIGUÁ;1° DOSE;4404
IPEÚNA;1° DOSE;5144
IPERÓ;1° DOSE;25775
IPAUSSU;1° DOSE;10967
INÚBIA PAULISTA;1° DOSE;3034
INDIAPORÃ;1° DOSE;3396
INDIANA;1° DOSE;3929
INDAIATUBA;1° DOSE;205871
ILHABELA;1° DOSE;31321
ILHA SOLTEIRA;1° DOSE;21624
ILHA COMPRIDA;1° DOSE;10501
IGUAPE;1° DOSE;23713
IGARATÁ;1° DOSE;8136
IGARAPAVA;1° DOSE;21580
IGARAÇU DO TIETÊ;1° DOSE;18671
IEPÊ;1° DOSE;6434
ICÉM;1° DOSE;6314
IBIÚNA;1° DOSE;55980
IBITINGA;1° DOSE;47193
IBIRAREMA;1° DOSE;5356
IBIRÁ;1° DOSE;9751
IBATÉ;1° DOSE;26580
IARAS;1° DOSE;7337
IACRI;1° DOSE;5142
IACANGA;1° DOSE;8931
HORTOLÂNDIA;1° DOSE;179399
HOLAMBRA;1° DOSE;12966
HERCULÂNDIA;1° DOSE;6823
GUZOLÂNDIA;1° DOSE;3714
GUATAPARÁ;1° DOSE;5958
GUARULHOS;1° DOSE;1020950
GUARUJÁ;1° DOSE;229206
GUARIBA;1° DOSE;29987
GUAREÍ;1° DOSE;13148
GUARATINGUETÁ;1° DOSE;94799
GUARAREMA;1° DOSE;25808
GUARARAPES;1° DOSE;25351
GUARANTÃ;1° DOSE;4982
GUARANI D'OESTE;1° DOSE;1719
GUARACI;1° DOSE;8348
GUARAÇAÍ;1° DOSE;6425
GUARÁ;1° DOSE;15504
GUAPIARA;1° DOSE;14106
GUAPIAÇU;1° DOSE;17201
GUAÍRA;1° DOSE;32288
GUAIMBÊ;1° DOSE;4278
GUAIÇARA;1° DOSE;9076
GLICÉRIO;1° DOSE;3572
GETULINA;1° DOSE;8851
GENERAL SALGADO;1° DOSE;8562
GAVIÃO PEIXOTO;1° DOSE;3843
GASTÃO VIDIGAL;1° DOSE;2851
GARÇA;1° DOSE;34357
GÁLIA;1° DOSE;5426
GABRIEL MONTEIRO;1° DOSE;2304
FRANCO DA ROCHA;1° DOSE;120481
FRANCISCO MORATO;1° DOSE;132211
FRANCA;1° DOSE;273958
FLORÍNEA;1° DOSE;3900
FLÓRIDA PAULISTA;1° DOSE;10115
FLOREAL;1° DOSE;2446
FLORA RICA;1° DOSE;1299
FERRAZ DE VASCONCELOS;1° DOSE;128813
FERNÃO;1° DOSE;1432
FERNANDÓPOLIS;1° DOSE;58564
FERNANDO PRESTES;1° DOSE;4864
FARTURA;1° DOSE;12500
EUCLIDES DA CUNHA PAULISTA;1° DOSE;6322
ESTRELA DO NORTE;1° DOSE;2239
ESTRELA D'OESTE;1° DOSE;7217
ESTIVA GERBI;1° DOSE;8614
ESPÍRITO SANTO DO TURVO;1° DOSE;3853
ESPÍRITO SANTO DO PINHAL;1° DOSE;34664
ENGENHEIRO COELHO;1° DOSE;15842
EMILIANÓPOLIS;1° DOSE;2555
EMBU-GUAÇU;1° DOSE;50128
EMBU DAS ARTES;1° DOSE;199112
EMBAÚBA;1° DOSE;1847
ELISIÁRIO;1° DOSE;2619
ELIAS FAUSTO;1° DOSE;13957
ELDORADO;1° DOSE;10281
ECHAPORÃ;1° DOSE;5205
DUMONT;1° DOSE;8219
DUARTINA;1° DOSE;10509
DRACENA;1° DOSE;37762
DOURADO;1° DOSE;7224
DOLCINÓPOLIS;1° DOSE;1959
DOIS CÓRREGOS;1° DOSE;20058
DOBRADA;1° DOSE;6754
DIVINOLÂNDIA;1° DOSE;9695
DIRCE REIS;1° DOSE;1442
DIADEMA;1° DOSE;326554
DESCALVADO;1° DOSE;27134
CUNHA;1° DOSE;17736
CUBATÃO;1° DOSE;87988
CRUZEIRO;1° DOSE;62189
CRUZÁLIA;1° DOSE;1789
CRISTAIS PAULISTA;1° DOSE;7084
CRAVINHOS;1° DOSE;27929
COTIA;1° DOSE;186414
COSMORAMA;1° DOSE;6722
COSMÓPOLIS;1° DOSE;45402
CORUMBATAÍ;1° DOSE;3185
CORONEL MACEDO;1° DOSE;3863
COROADOS;1° DOSE;4440
CORDEIRÓPOLIS;1° DOSE;19315
CONCHAS;1° DOSE;13543
CONCHAL;1° DOSE;22150
COLÔMBIA;1° DOSE;5250
COLINA;1° DOSE;14689
CLEMENTINA;1° DOSE;5781
CHAVANTES;1° DOSE;9660
CHARQUEADA;1° DOSE;13130
CESÁRIO LANGE;1° DOSE;14491
CERQUILHO;1° DOSE;37393
CERQUEIRA CÉSAR;1° DOSE;18351
CEDRAL;1° DOSE;8238
CATIGUÁ;1° DOSE;6046
CATANDUVA;1° DOSE;95892
CASTILHO;1° DOSE;15758
CÁSSIA DOS COQUEIROS;1° DOSE;2260
CASA BRANCA;1° DOSE;23318
CARDOSO;1° DOSE;9887
CARAPICUÍBA;1° DOSE;311461
CARAGUATATUBA;1° DOSE;95046
CAPIVARI;1° DOSE;41231
CAPELA DO ALTO;1° DOSE;19004
CAPÃO BONITO;1° DOSE;37182
CANITAR;1° DOSE;4086
CÂNDIDO RODRIGUES;1° DOSE;2434
CÂNDIDO MOTA;1° DOSE;23858
CANAS;1° DOSE;3631
CANANÉIA;1° DOSE;10055
CAMPOS NOVOS PAULISTA;1° DOSE;3847
CAMPOS DO JORDÃO;1° DOSE;40938
CAMPO LIMPO PAULISTA;1° DOSE;60762
CAMPINAS;1° DOSE;924241
CAMPINA DO MONTE ALEGRE;1° DOSE;5094
CAJURU;1° DOSE;19586
CAJOBI;1° DOSE;7747
CAJATI;1° DOSE;22990
CAJAMAR;1° DOSE;69594
CAIUÁ;1° DOSE;6333
CAIEIRAS;1° DOSE;74145
CAIABU;1° DOSE;3109
CAFELÂNDIA;1° DOSE;13381
CACONDE;1° DOSE;14777
CACHOEIRA PAULISTA;1° DOSE;24323
CAÇAPAVA;1° DOSE;72880
CABREÚVA;1° DOSE;40441
CABRÁLIA PAULISTA;1° DOSE;3467
BURITIZAL;1° DOSE;3499
BURITAMA;1° DOSE;13839
BURI;1° DOSE;15953
BROTAS;1° DOSE;19567
BRODOWSKI;1° DOSE;19516
BREJO ALEGRE;1° DOSE;2105
BRAÚNA;1° DOSE;4378
BRAGANÇA PAULISTA;1° DOSE;144433
BOTUCATU;1° DOSE;136380
BOREBI;1° DOSE;2061
BORBOREMA;1° DOSE;12289
BORACÉIA;1° DOSE;3768
BORÁ;1° DOSE;829
BOM SUCESSO DE ITARARÉ;1° DOSE;2998
BOM JESUS DOS PERDÕES;1° DOSE;19276
BOITUVA;1° DOSE;46153
BOFETE;1° DOSE;8670
BOCAINA;1° DOSE;9147
BOA ESPERANÇA DO SUL;1° DOSE;10792
BIRITIBA MIRIM;1° DOSE;23649
BIRIGUI;1° DOSE;93322
BILAC;1° DOSE;6189
BERTIOGA;1° DOSE;52362
BERNARDINO DE CAMPOS;1° DOSE;10218
BENTO DE ABREU;1° DOSE;2063
BEBEDOURO;1° DOSE;62288
BAURU;1° DOSE;299534
BATATAIS;1° DOSE;48541
BASTOS;1° DOSE;17871
BARUERI;1° DOSE;212186
BARRINHA;1° DOSE;23876
BARRETOS;1° DOSE;100988
BARRA DO TURVO;1° DOSE;6059
BARRA DO CHAPÉU;1° DOSE;4244
BARRA BONITA;1° DOSE;29050
BARIRI;1° DOSE;25407
BARBOSA;1° DOSE;5166
BARÃO DE ANTONINA;1° DOSE;2917
BANANAL;1° DOSE;8472
BÁLSAMO;1° DOSE;7299
BALBINOS;1° DOSE;4528
BADY BASSITT;1° DOSE;14919
AVARÉ;1° DOSE;75669
AVANHANDAVA;1° DOSE;9591
AVAÍ;1° DOSE;4199
AURIFLAMA;1° DOSE;11002
ATIBAIA;1° DOSE;116781
ASSIS;1° DOSE;81823
ASPÁSIA;1° DOSE;1603
ARUJÁ;1° DOSE;68689
ARTUR NOGUEIRA;1° DOSE;41363
ARIRANHA;1° DOSE;6616
AREIÓPOLIS;1° DOSE;7764
AREIAS;1° DOSE;3056
AREALVA;1° DOSE;6940
ARCO-ÍRIS;1° DOSE;1683
ARARAS;1° DOSE;106651
ARARAQUARA;1° DOSE;194352
ARAPEÍ;1° DOSE;2008
ARANDU;1° DOSE;5133
ARAMINA;1° DOSE;4369
ARAÇOIABA DA SERRA;1° DOSE;25783
ARAÇATUBA;1° DOSE;159691
ARAÇARIGUAMA;1° DOSE;16706
APIAÍ;1° DOSE;19094
APARECIDA D'OESTE;1° DOSE;3672
APARECIDA;1° DOSE;27412
ANHUMAS;1° DOSE;3207
ANHEMBI;1° DOSE;5054
ANGATUBA;1° DOSE;18883
ANDRADINA;1° DOSE;46123
ANALÂNDIA;1° DOSE;3622
AMPARO;1° DOSE;59277
AMÉRICO DE CAMPOS;1° DOSE;4828
AMÉRICO BRASILIENSE;1° DOSE;27941
AMERICANA;1° DOSE;188579
ALVINLÂNDIA;1° DOSE;2458
ÁLVARO DE CARVALHO;1° DOSE;5310
ÁLVARES MACHADO;1° DOSE;19483
ÁLVARES FLORENCE;1° DOSE;3281
ALUMÍNIO;1° DOSE;13038
ALTO ALEGRE;1° DOSE;3337
ALTINÓPOLIS;1° DOSE;13415
ALTAIR;1° DOSE;2866
ALFREDO MARCONDES;1° DOSE;3804
ALAMBARI;1° DOSE;4614
AGUDOS;1° DOSE;30821
ÁGUAS DE SÃO PEDRO;1° DOSE;3375
ÁGUAS DE SANTA BÁRBARA;1° DOSE;5014
ÁGUAS DE LINDÓIA;1° DOSE;15945
ÁGUAS DA PRATA;1° DOSE;6508
AGUAÍ;1° DOSE;26429
ADOLFO;1° DOSE;3638
ADAMANTINA;1° DOSE;29292
