Município;Dose;Total Doses Aplicadas
PIACATU;1° DOSE;4671
PERUÍBE;1° DOSE;60866
PEREIRAS;1° DOSE;6688
PEREIRA BARRETO;1° DOSE;20493
PENÁPOLIS;1° DOSE;51384
PEDRO DE TOLEDO;1° DOSE;8356
PEDRINHAS PAULISTA;1° DOSE;2526
PEDREIRA;1° DOSE;37740
PEDREGULHO;1° DOSE;13871
PEDRANÓPOLIS;1° DOSE;2397
PEDRA BELA;1° DOSE;5565
PEDERNEIRAS;1° DOSE;36833
PAULO DE FARIA;1° DOSE;7218
PAULISTÂNIA;1° DOSE;1709
PAULÍNIA;1° DOSE;87134
PAULICÉIA;1° DOSE;6094
PATROCÍNIO PAULISTA;1° DOSE;12111
PARISI;1° DOSE;2196
PARIQUERA-AÇU;1° DOSE;16572
PARDINHO;1° DOSE;5949
PARAPUÃ;1° DOSE;8785
PARANAPUÃ;1° DOSE;3558
PARANAPANEMA;1° DOSE;16207
PARAÍSO;1° DOSE;4922
PARAIBUNA;1° DOSE;14665
PARAGUAÇU PAULISTA;1° DOSE;35287
PANORAMA;1° DOSE;11910
PALMITAL;1° DOSE;17874
PALMEIRA D'OESTE;1° DOSE;7834
PALMARES PAULISTA;1° DOSE;7797
PALESTINA;1° DOSE;9542
PACAEMBU;1° DOSE;13792
OUROESTE;1° DOSE;8642
OURO VERDE;1° DOSE;6333
OURINHOS;1° DOSE;88967
OSVALDO CRUZ;1° DOSE;26703
OSCAR BRESSANE;1° DOSE;2179
OSASCO;1° DOSE;615317
ORLÂNDIA;1° DOSE;32073
ORINDIÚVA;1° DOSE;5083
ORIENTE;1° DOSE;5248
ONDA VERDE;1° DOSE;3956
OLÍMPIA;1° DOSE;47202
ÓLEO;1° DOSE;2450
OCAUÇU;1° DOSE;3584
NUPORANGA;1° DOSE;6222
NOVO HORIZONTE;1° DOSE;32676
NOVAIS;1° DOSE;3703
NOVA ODESSA;1° DOSE;47011
NOVA LUZITÂNIA;1° DOSE;2496
NOVA INDEPENDÊNCIA;1° DOSE;4622
NOVA GUATAPORANGA;1° DOSE;1913
NOVA GRANADA;1° DOSE;16545
NOVA EUROPA;1° DOSE;7786
NOVA CASTILHO;1° DOSE;942
NOVA CANAÃ PAULISTA;1° DOSE;1733
NOVA CAMPINA;1° DOSE;7250
NOVA ALIANÇA;1° DOSE;5884
NIPOÃ;1° DOSE;4099
NHANDEARA;1° DOSE;8749
NEVES PAULISTA;1° DOSE;8024
NAZARÉ PAULISTA;1° DOSE;15463
NATIVIDADE DA SERRA;1° DOSE;5964
NARANDIBA;1° DOSE;4326
NANTES;1° DOSE;2286
MURUTINGA DO SUL;1° DOSE;3288
MOTUCA;1° DOSE;3505
MORUNGABA;1° DOSE;11860
MORRO AGUDO;1° DOSE;23094
MONTEIRO LOBATO;1° DOSE;3745
MONTE MOR;1° DOSE;53113
MONTE CASTELO;1° DOSE;3433
MONTE AZUL PAULISTA;1° DOSE;15590
MONTE APRAZÍVEL;1° DOSE;18901
MONTE ALTO;1° DOSE;40669
MONTE ALEGRE DO SUL;1° DOSE;6643
MONGAGUÁ;1° DOSE;49637
MONÇÕES;1° DOSE;1769
MOMBUCA;1° DOSE;3122
MOGI MIRIM;1° DOSE;78427
MOGI GUAÇU;1° DOSE;123895
MOGI DAS CRUZES;1° DOSE;350590
MOCOCA;1° DOSE;58735
MIRASSOLÂNDIA;1° DOSE;4263
MIRASSOL;1° DOSE;50050
MIRANTE DO PARANAPANEMA;1° DOSE;13548
MIRANDÓPOLIS;1° DOSE;24783
MIRACATU;1° DOSE;16442
MIRA ESTRELA;1° DOSE;2549
MINEIROS DO TIETÊ;1° DOSE;9590
MIGUELÓPOLIS;1° DOSE;16597
MESÓPOLIS;1° DOSE;1809
MERIDIANO;1° DOSE;3571
MENDONÇA;1° DOSE;5280
MAUÁ;1° DOSE;330547
MATÃO;1° DOSE;69647
MARTINÓPOLIS;1° DOSE;21714
MARINÓPOLIS;1° DOSE;1652
MARÍLIA;1° DOSE;198031
MARIÁPOLIS;1° DOSE;2938
MARAPOAMA;1° DOSE;2702
MARACAÍ;1° DOSE;11010
MARABÁ PAULISTA;1° DOSE;4380
MANDURI;1° DOSE;8220
MAIRIPORÃ;1° DOSE;74317
MAIRINQUE;1° DOSE;45112
MAGDA;1° DOSE;2712
MACEDÔNIA;1° DOSE;3304
MACAUBAL;1° DOSE;6371
MACATUBA;1° DOSE;13978
LUTÉCIA;1° DOSE;2249
LUPÉRCIO;1° DOSE;3468
LUIZIÂNIA;1° DOSE;4138
LUÍS ANTÔNIO;1° DOSE;10375
LUCIANÓPOLIS;1° DOSE;2192
LUCÉLIA;1° DOSE;17191
LOUVEIRA;1° DOSE;41489
LOURDES;1° DOSE;1884
LORENA;1° DOSE;69864
LINS;1° DOSE;62873
LINDÓIA;1° DOSE;6012
LIMEIRA;1° DOSE;245527
LENÇÓIS PAULISTA;1° DOSE;56795
LEME;1° DOSE;81763
LAVRINHAS;1° DOSE;5094
LAVÍNIA;1° DOSE;10154
LARANJAL PAULISTA;1° DOSE;24184
LAGOINHA;1° DOSE;4653
JUQUITIBA;1° DOSE;26228
JUQUIÁ;1° DOSE;14701
JUNQUEIRÓPOLIS;1° DOSE;17306
JUNDIAÍ;1° DOSE;358334
JUMIRIM;1° DOSE;2921
JÚLIO MESQUITA;1° DOSE;3658
JOSÉ BONIFÁCIO;1° DOSE;30110
JOÃO RAMALHO;1° DOSE;3515
JOANÓPOLIS;1° DOSE;11415
JERIQUARA;1° DOSE;2972
JAÚ;1° DOSE;111995
JARINU;1° DOSE;28870
JARDINÓPOLIS;1° DOSE;36816
JANDIRA;1° DOSE;94249
JAMBEIRO;1° DOSE;4800
JALES;1° DOSE;41683
JAGUARIÚNA;1° DOSE;49622
JACUPIRANGA;1° DOSE;13196
JACI;1° DOSE;6336
JACAREÍ;1° DOSE;188936
JABOTICABAL;1° DOSE;61596
JABORANDI;1° DOSE;5188
ITUVERAVA;1° DOSE;31818
ITUPEVA;1° DOSE;53828
ITU;1° DOSE;148304
ITOBI;1° DOSE;6488
ITIRAPUÃ;1° DOSE;5037
ITIRAPINA;1° DOSE;14684
ITATINGA;1° DOSE;15746
ITATIBA;1° DOSE;97963
ITARIRI;1° DOSE;11866
ITARARÉ;1° DOSE;37310
ITAQUAQUECETUBA;1° DOSE;281203
ITAPURA;1° DOSE;3427
ITAPUÍ;1° DOSE;11025
ITAPORANGA;1° DOSE;12021
ITÁPOLIS;1° DOSE;33520
ITAPIRAPUÃ PAULISTA;1° DOSE;3580
ITAPIRA;1° DOSE;62115
ITAPEVI;1° DOSE;193420
ITAPEVA;1° DOSE;76904
ITAPETININGA;1° DOSE;131978
ITAPECERICA DA SERRA;1° DOSE;130099
ITAOCA;1° DOSE;2909
ITANHAÉM;1° DOSE;94207
ITAJU;1° DOSE;2919
ITAJOBI;1° DOSE;13876
ITAÍ;1° DOSE;22008
ITABERÁ;1° DOSE;15186
IRAPURU;1° DOSE;6883
IRAPUÃ;1° DOSE;5889
IRACEMÁPOLIS;1° DOSE;18310
IPUÃ;1° DOSE;12324
IPORANGA;1° DOSE;3252
IPIGUÁ;1° DOSE;4893
IPEÚNA;1° DOSE;5440
IPERÓ;1° DOSE;26856
IPAUSSU;1° DOSE;11249
INÚBIA PAULISTA;1° DOSE;3075
INDIAPORÃ;1° DOSE;3464
INDIANA;1° DOSE;4030
INDAIATUBA;1° DOSE;214231
ILHABELA;1° DOSE;32623
ILHA SOLTEIRA;1° DOSE;22186
ILHA COMPRIDA;1° DOSE;11227
IGUAPE;1° DOSE;24431
IGARATÁ;1° DOSE;9065
IGARAPAVA;1° DOSE;22232
IGARAÇU DO TIETÊ;1° DOSE;19051
IEPÊ;1° DOSE;6490
ICÉM;1° DOSE;6476
IBIÚNA;1° DOSE;65706
IBITINGA;1° DOSE;48892
IBIRAREMA;1° DOSE;5513
IBIRÁ;1° DOSE;10081
IBATÉ;1° DOSE;27309
IARAS;1° DOSE;7493
IACRI;1° DOSE;5311
IACANGA;1° DOSE;9052
HORTOLÂNDIA;1° DOSE;186963
HOLAMBRA;1° DOSE;13607
HERCULÂNDIA;1° DOSE;7228
GUZOLÂNDIA;1° DOSE;3801
GUATAPARÁ;1° DOSE;6219
GUARULHOS;1° DOSE;1066811
GUARUJÁ;1° DOSE;256300
GUARIBA;1° DOSE;31318
GUAREÍ;1° DOSE;13458
GUARATINGUETÁ;1° DOSE;97432
GUARAREMA;1° DOSE;26747
GUARARAPES;1° DOSE;25767
GUARANTÃ;1° DOSE;5144
GUARANI D'OESTE;1° DOSE;1746
GUARACI;1° DOSE;8527
GUARAÇAÍ;1° DOSE;6510
GUARÁ;1° DOSE;15843
GUAPIARA;1° DOSE;14704
GUAPIAÇU;1° DOSE;17891
GUAÍRA;1° DOSE;33214
GUAIMBÊ;1° DOSE;4466
GUAIÇARA;1° DOSE;9372
GLICÉRIO;1° DOSE;3644
GETULINA;1° DOSE;9082
GENERAL SALGADO;1° DOSE;8771
GAVIÃO PEIXOTO;1° DOSE;3982
GASTÃO VIDIGAL;1° DOSE;2915
GARÇA;1° DOSE;35438
GÁLIA;1° DOSE;5572
GABRIEL MONTEIRO;1° DOSE;2337
FRANCO DA ROCHA;1° DOSE;125047
FRANCISCO MORATO;1° DOSE;138598
FRANCA;1° DOSE;287708
FLORÍNEA;1° DOSE;4023
FLÓRIDA PAULISTA;1° DOSE;10269
FLOREAL;1° DOSE;2516
FLORA RICA;1° DOSE;1322
FERRAZ DE VASCONCELOS;1° DOSE;133440
FERNÃO;1° DOSE;1457
FERNANDÓPOLIS;1° DOSE;60407
FERNANDO PRESTES;1° DOSE;4996
FARTURA;1° DOSE;13518
EUCLIDES DA CUNHA PAULISTA;1° DOSE;6513
ESTRELA DO NORTE;1° DOSE;2292
ESTRELA D'OESTE;1° DOSE;7446
ESTIVA GERBI;1° DOSE;9021
ESPÍRITO SANTO DO TURVO;1° DOSE;4121
ESPÍRITO SANTO DO PINHAL;1° DOSE;35642
ENGENHEIRO COELHO;1° DOSE;16633
EMILIANÓPOLIS;1° DOSE;2595
EMBU-GUAÇU;1° DOSE;52926
EMBU DAS ARTES;1° DOSE;207637
EMBAÚBA;1° DOSE;1894
ELISIÁRIO;1° DOSE;2661
ELIAS FAUSTO;1° DOSE;14414
ELDORADO;1° DOSE;11382
ECHAPORÃ;1° DOSE;5394
DUMONT;1° DOSE;8422
DUARTINA;1° DOSE;10706
DRACENA;1° DOSE;38759
DOURADO;1° DOSE;7471
DOLCINÓPOLIS;1° DOSE;2062
DOIS CÓRREGOS;1° DOSE;20634
DOBRADA;1° DOSE;6943
DIVINOLÂNDIA;1° DOSE;10337
DIRCE REIS;1° DOSE;1470
DIADEMA;1° DOSE;336316
DESCALVADO;1° DOSE;27702
CUNHA;1° DOSE;18342
CUBATÃO;1° DOSE;91076
CRUZEIRO;1° DOSE;64836
CRUZÁLIA;1° DOSE;1814
CRISTAIS PAULISTA;1° DOSE;7328
CRAVINHOS;1° DOSE;29241
COTIA;1° DOSE;197304
COSMORAMA;1° DOSE;7212
COSMÓPOLIS;1° DOSE;47142
CORUMBATAÍ;1° DOSE;3320
CORONEL MACEDO;1° DOSE;3914
COROADOS;1° DOSE;4506
CORDEIRÓPOLIS;1° DOSE;20494
CONCHAS;1° DOSE;13938
CONCHAL;1° DOSE;23617
COLÔMBIA;1° DOSE;5558
COLINA;1° DOSE;14998
CLEMENTINA;1° DOSE;5917
CHAVANTES;1° DOSE;9971
CHARQUEADA;1° DOSE;13542
CESÁRIO LANGE;1° DOSE;15535
CERQUILHO;1° DOSE;38507
CERQUEIRA CÉSAR;1° DOSE;19248
CEDRAL;1° DOSE;8907
CATIGUÁ;1° DOSE;6171
CATANDUVA;1° DOSE;98747
CASTILHO;1° DOSE;16356
CÁSSIA DOS COQUEIROS;1° DOSE;2353
CASA BRANCA;1° DOSE;24211
CARDOSO;1° DOSE;10099
CARAPICUÍBA;1° DOSE;326828
CARAGUATATUBA;1° DOSE;105591
CAPIVARI;1° DOSE;42224
CAPELA DO ALTO;1° DOSE;19770
CAPÃO BONITO;1° DOSE;38216
CANITAR;1° DOSE;4233
CÂNDIDO RODRIGUES;1° DOSE;2506
CÂNDIDO MOTA;1° DOSE;24623
CANAS;1° DOSE;3709
CANANÉIA;1° DOSE;10655
CAMPOS NOVOS PAULISTA;1° DOSE;3977
CAMPOS DO JORDÃO;1° DOSE;42712
CAMPO LIMPO PAULISTA;1° DOSE;64699
CAMPINAS;1° DOSE;969709
CAMPINA DO MONTE ALEGRE;1° DOSE;5269
CAJURU;1° DOSE;20098
CAJOBI;1° DOSE;7921
CAJATI;1° DOSE;24061
CAJAMAR;1° DOSE;74297
CAIUÁ;1° DOSE;6532
CAIEIRAS;1° DOSE;76695
CAIABU;1° DOSE;3156
CAFELÂNDIA;1° DOSE;13722
CACONDE;1° DOSE;15467
CACHOEIRA PAULISTA;1° DOSE;25059
CAÇAPAVA;1° DOSE;76851
CABREÚVA;1° DOSE;42260
CABRÁLIA PAULISTA;1° DOSE;3612
BURITIZAL;1° DOSE;3582
BURITAMA;1° DOSE;14171
BURI;1° DOSE;16488
BROTAS;1° DOSE;20025
BRODOWSKI;1° DOSE;20525
BREJO ALEGRE;1° DOSE;2178
BRAÚNA;1° DOSE;4495
BRAGANÇA PAULISTA;1° DOSE;151298
BOTUCATU;1° DOSE;139718
BOREBI;1° DOSE;2150
BORBOREMA;1° DOSE;12506
BORACÉIA;1° DOSE;3994
BORÁ;1° DOSE;840
BOM SUCESSO DE ITARARÉ;1° DOSE;3074
BOM JESUS DOS PERDÕES;1° DOSE;20018
BOITUVA;1° DOSE;48992
BOFETE;1° DOSE;8958
BOCAINA;1° DOSE;9283
BOA ESPERANÇA DO SUL;1° DOSE;11005
BIRITIBA MIRIM;1° DOSE;24478
BIRIGUI;1° DOSE;96552
BILAC;1° DOSE;6285
BERTIOGA;1° DOSE;56261
BERNARDINO DE CAMPOS;1° DOSE;10466
BENTO DE ABREU;1° DOSE;2099
BEBEDOURO;1° DOSE;64342
BAURU;1° DOSE;315308
BATATAIS;1° DOSE;50475
BASTOS;1° DOSE;18665
BARUERI;1° DOSE;236013
BARRINHA;1° DOSE;25069
BARRETOS;1° DOSE;104656
BARRA DO TURVO;1° DOSE;6360
BARRA DO CHAPÉU;1° DOSE;4451
BARRA BONITA;1° DOSE;29455
BARIRI;1° DOSE;25971
BARBOSA;1° DOSE;5335
BARÃO DE ANTONINA;1° DOSE;3009
BANANAL;1° DOSE;8694
BÁLSAMO;1° DOSE;7586
BALBINOS;1° DOSE;4576
BADY BASSITT;1° DOSE;17260
AVARÉ;1° DOSE;77186
AVANHANDAVA;1° DOSE;9807
AVAÍ;1° DOSE;4335
AURIFLAMA;1° DOSE;11291
ATIBAIA;1° DOSE;128017
ASSIS;1° DOSE;83496
ASPÁSIA;1° DOSE;1631
ARUJÁ;1° DOSE;70697
ARTUR NOGUEIRA;1° DOSE;42894
ARIRANHA;1° DOSE;6746
AREIÓPOLIS;1° DOSE;7938
AREIAS;1° DOSE;3141
AREALVA;1° DOSE;7054
ARCO-ÍRIS;1° DOSE;1709
ARARAS;1° DOSE;109763
ARARAQUARA;1° DOSE;201575
ARAPEÍ;1° DOSE;2090
ARANDU;1° DOSE;5392
ARAMINA;1° DOSE;4496
ARAÇOIABA DA SERRA;1° DOSE;27030
ARAÇATUBA;1° DOSE;165280
ARAÇARIGUAMA;1° DOSE;17885
APIAÍ;1° DOSE;20070
APARECIDA D'OESTE;1° DOSE;3788
APARECIDA;1° DOSE;28136
ANHUMAS;1° DOSE;3314
ANHEMBI;1° DOSE;5267
ANGATUBA;1° DOSE;19658
ANDRADINA;1° DOSE;48202
ANALÂNDIA;1° DOSE;3775
AMPARO;1° DOSE;60952
AMÉRICO DE CAMPOS;1° DOSE;4877
AMÉRICO BRASILIENSE;1° DOSE;28668
AMERICANA;1° DOSE;194492
ALVINLÂNDIA;1° DOSE;2517
ÁLVARO DE CARVALHO;1° DOSE;5502
ÁLVARES MACHADO;1° DOSE;20049
ÁLVARES FLORENCE;1° DOSE;3365
ALUMÍNIO;1° DOSE;14187
ALTO ALEGRE;1° DOSE;3387
ALTINÓPOLIS;1° DOSE;13878
ALTAIR;1° DOSE;2912
ALFREDO MARCONDES;1° DOSE;3903
ALAMBARI;1° DOSE;4732
AGUDOS;1° DOSE;32837
ÁGUAS DE SÃO PEDRO;1° DOSE;3496
ÁGUAS DE SANTA BÁRBARA;1° DOSE;5355
ÁGUAS DE LINDÓIA;1° DOSE;16616
ÁGUAS DA PRATA;1° DOSE;6612
AGUAÍ;1° DOSE;27704
ADOLFO;1° DOSE;3792
ADAMANTINA;1° DOSE;29760
