Município;Dose;Total Doses Aplicadas
PAULÍNIA;1° DOSE;85944
PAULICÉIA;1° DOSE;5995
PATROCÍNIO PAULISTA;1° DOSE;11890
PARISI;1° DOSE;2177
PARIQUERA-AÇU;1° DOSE;16125
PARDINHO;1° DOSE;5768
PARAPUÃ;1° DOSE;8651
PARANAPUÃ;1° DOSE;3508
PARANAPANEMA;1° DOSE;15960
PARAÍSO;1° DOSE;4866
PARAIBUNA;1° DOSE;14478
PARAGUAÇU PAULISTA;1° DOSE;34892
PANORAMA;1° DOSE;11667
PALMITAL;1° DOSE;17678
PALMEIRA D'OESTE;1° DOSE;7784
PALMARES PAULISTA;1° DOSE;7689
PALESTINA;1° DOSE;9477
PACAEMBU;1° DOSE;13683
OUROESTE;1° DOSE;8563
OURO VERDE;1° DOSE;6252
OURINHOS;1° DOSE;87337
OSVALDO CRUZ;1° DOSE;26509
OSCAR BRESSANE;1° DOSE;2144
OSASCO;1° DOSE;601573
ORLÂNDIA;1° DOSE;31723
ORINDIÚVA;1° DOSE;5022
ORIENTE;1° DOSE;5138
ONDA VERDE;1° DOSE;3853
OLÍMPIA;1° DOSE;46224
ÓLEO;1° DOSE;2399
OCAUÇU;1° DOSE;3564
NUPORANGA;1° DOSE;6164
NOVO HORIZONTE;1° DOSE;32316
NOVAIS;1° DOSE;3647
NOVA ODESSA;1° DOSE;46387
NOVA LUZITÂNIA;1° DOSE;2488
NOVA INDEPENDÊNCIA;1° DOSE;4543
NOVA GUATAPORANGA;1° DOSE;1903
NOVA GRANADA;1° DOSE;16261
NOVA EUROPA;1° DOSE;7721
NOVA CASTILHO;1° DOSE;941
NOVA CANAÃ PAULISTA;1° DOSE;1725
NOVA CAMPINA;1° DOSE;7208
NOVA ALIANÇA;1° DOSE;5784
NIPOÃ;1° DOSE;4040
NHANDEARA;1° DOSE;8672
NEVES PAULISTA;1° DOSE;7943
NAZARÉ PAULISTA;1° DOSE;15267
NATIVIDADE DA SERRA;1° DOSE;5878
NARANDIBA;1° DOSE;4265
NANTES;1° DOSE;2263
MURUTINGA DO SUL;1° DOSE;3249
MOTUCA;1° DOSE;3467
MORUNGABA;1° DOSE;11560
MORRO AGUDO;1° DOSE;22776
MONTEIRO LOBATO;1° DOSE;3685
MONTE MOR;1° DOSE;51996
MONTE CASTELO;1° DOSE;3386
MONTE AZUL PAULISTA;1° DOSE;15451
MONTE APRAZÍVEL;1° DOSE;18694
MONTE ALTO;1° DOSE;40279
MONTE ALEGRE DO SUL;1° DOSE;6562
MONGAGUÁ;1° DOSE;47404
MONÇÕES;1° DOSE;1759
MOMBUCA;1° DOSE;3034
MOGI MIRIM;1° DOSE;77272
MOGI GUAÇU;1° DOSE;121373
MOGI DAS CRUZES;1° DOSE;343553
MOCOCA;1° DOSE;57995
MIRASSOLÂNDIA;1° DOSE;4213
MIRASSOL;1° DOSE;49486
MIRANTE DO PARANAPANEMA;1° DOSE;13435
MIRANDÓPOLIS;1° DOSE;24602
MIRACATU;1° DOSE;16089
MIRA ESTRELA;1° DOSE;2524
MINEIROS DO TIETÊ;1° DOSE;9487
MIGUELÓPOLIS;1° DOSE;16450
MESÓPOLIS;1° DOSE;1762
MERIDIANO;1° DOSE;3522
MENDONÇA;1° DOSE;5165
MAUÁ;1° DOSE;326184
MATÃO;1° DOSE;69036
MARTINÓPOLIS;1° DOSE;21524
MARINÓPOLIS;1° DOSE;1641
MARÍLIA;1° DOSE;193993
MARIÁPOLIS;1° DOSE;2925
MARAPOAMA;1° DOSE;2658
MARACAÍ;1° DOSE;10937
MARABÁ PAULISTA;1° DOSE;4342
MANDURI;1° DOSE;8146
MAIRIPORÃ;1° DOSE;73092
MAIRINQUE;1° DOSE;44200
MAGDA;1° DOSE;2694
MACEDÔNIA;1° DOSE;3243
MACAUBAL;1° DOSE;6287
MACATUBA;1° DOSE;13741
LUTÉCIA;1° DOSE;2227
LUPÉRCIO;1° DOSE;3438
LUIZIÂNIA;1° DOSE;4066
LUÍS ANTÔNIO;1° DOSE;10251
LUCIANÓPOLIS;1° DOSE;2147
LUCÉLIA;1° DOSE;17069
LOUVEIRA;1° DOSE;40203
LOURDES;1° DOSE;1872
LORENA;1° DOSE;68901
LINS;1° DOSE;61612
LINDÓIA;1° DOSE;5898
LIMEIRA;1° DOSE;241840
LENÇÓIS PAULISTA;1° DOSE;55851
LEME;1° DOSE;80761
LAVRINHAS;1° DOSE;5036
LAVÍNIA;1° DOSE;10110
LARANJAL PAULISTA;1° DOSE;23662
LAGOINHA;1° DOSE;4627
JUQUITIBA;1° DOSE;25742
JUQUIÁ;1° DOSE;14406
JUNQUEIRÓPOLIS;1° DOSE;17116
JUNDIAÍ;1° DOSE;349764
JUMIRIM;1° DOSE;2853
JÚLIO MESQUITA;1° DOSE;3642
JOSÉ BONIFÁCIO;1° DOSE;29663
JOÃO RAMALHO;1° DOSE;3481
JOANÓPOLIS;1° DOSE;11242
JERIQUARA;1° DOSE;2890
JAÚ;1° DOSE;110829
JARINU;1° DOSE;27641
JARDINÓPOLIS;1° DOSE;36174
JANDIRA;1° DOSE;92070
JAMBEIRO;1° DOSE;4740
JALES;1° DOSE;41241
JAGUARIÚNA;1° DOSE;48284
JACUPIRANGA;1° DOSE;12900
JACI;1° DOSE;6247
JACAREÍ;1° DOSE;178892
JABOTICABAL;1° DOSE;61023
JABORANDI;1° DOSE;5131
ITUVERAVA;1° DOSE;31456
ITUPEVA;1° DOSE;51555
ITU;1° DOSE;145926
ITOBI;1° DOSE;6382
ITIRAPUÃ;1° DOSE;4947
ITIRAPINA;1° DOSE;14244
ITATINGA;1° DOSE;15579
ITATIBA;1° DOSE;96611
ITARIRI;1° DOSE;11673
ITARARÉ;1° DOSE;36981
ITAQUAQUECETUBA;1° DOSE;275018
ITAPURA;1° DOSE;3389
ITAPUÍ;1° DOSE;10877
ITAPORANGA;1° DOSE;11935
ITÁPOLIS;1° DOSE;33228
ITAPIRAPUÃ PAULISTA;1° DOSE;3481
ITAPIRA;1° DOSE;61434
ITAPEVI;1° DOSE;189277
ITAPEVA;1° DOSE;75479
ITAPETININGA;1° DOSE;130320
ITAPECERICA DA SERRA;1° DOSE;127672
ITAOCA;1° DOSE;2802
ITANHAÉM;1° DOSE;92251
ITAJU;1° DOSE;2895
ITAJOBI;1° DOSE;13656
ITAÍ;1° DOSE;21760
ITABERÁ;1° DOSE;15045
IRAPURU;1° DOSE;6807
IRAPUÃ;1° DOSE;5792
IRACEMÁPOLIS;1° DOSE;18054
IPUÃ;1° DOSE;12191
IPORANGA;1° DOSE;3220
IPIGUÁ;1° DOSE;4738
IPEÚNA;1° DOSE;5320
IPERÓ;1° DOSE;26296
IPAUSSU;1° DOSE;11116
INÚBIA PAULISTA;1° DOSE;3063
INDIAPORÃ;1° DOSE;3430
INDIANA;1° DOSE;3995
INDAIATUBA;1° DOSE;212648
ILHABELA;1° DOSE;31948
ILHA SOLTEIRA;1° DOSE;21950
ILHA COMPRIDA;1° DOSE;10963
IGUAPE;1° DOSE;24099
IGARATÁ;1° DOSE;8866
IGARAPAVA;1° DOSE;21916
IGARAÇU DO TIETÊ;1° DOSE;18935
IEPÊ;1° DOSE;6464
ICÉM;1° DOSE;6388
IBIÚNA;1° DOSE;63807
IBITINGA;1° DOSE;48290
IBIRAREMA;1° DOSE;5432
IBIRÁ;1° DOSE;9890
IBATÉ;1° DOSE;26926
IARAS;1° DOSE;7412
IACRI;1° DOSE;5247
IACANGA;1° DOSE;8985
HORTOLÂNDIA;1° DOSE;183685
HOLAMBRA;1° DOSE;13345
HERCULÂNDIA;1° DOSE;7025
GUZOLÂNDIA;1° DOSE;3755
GUATAPARÁ;1° DOSE;6131
GUARULHOS;1° DOSE;1048705
GUARUJÁ;1° DOSE;246761
GUARIBA;1° DOSE;30761
GUAREÍ;1° DOSE;13321
GUARATINGUETÁ;1° DOSE;96196
GUARAREMA;1° DOSE;26444
GUARARAPES;1° DOSE;25579
GUARANTÃ;1° DOSE;5072
GUARANI D'OESTE;1° DOSE;1730
GUARACI;1° DOSE;8451
GUARAÇAÍ;1° DOSE;6478
GUARÁ;1° DOSE;15691
GUAPIARA;1° DOSE;14391
GUAPIAÇU;1° DOSE;17593
GUAÍRA;1° DOSE;32732
GUAIMBÊ;1° DOSE;4413
GUAIÇARA;1° DOSE;9256
GLICÉRIO;1° DOSE;3609
GETULINA;1° DOSE;8989
GENERAL SALGADO;1° DOSE;8674
GAVIÃO PEIXOTO;1° DOSE;3942
GASTÃO VIDIGAL;1° DOSE;2885
GARÇA;1° DOSE;35008
GÁLIA;1° DOSE;5509
GABRIEL MONTEIRO;1° DOSE;2323
FRANCO DA ROCHA;1° DOSE;122899
FRANCISCO MORATO;1° DOSE;135735
FRANCA;1° DOSE;282965
FLORÍNEA;1° DOSE;3995
FLÓRIDA PAULISTA;1° DOSE;10211
FLOREAL;1° DOSE;2490
FLORA RICA;1° DOSE;1319
FERRAZ DE VASCONCELOS;1° DOSE;131255
FERNÃO;1° DOSE;1443
FERNANDÓPOLIS;1° DOSE;59620
FERNANDO PRESTES;1° DOSE;4955
FARTURA;1° DOSE;13335
EUCLIDES DA CUNHA PAULISTA;1° DOSE;6426
ESTRELA DO NORTE;1° DOSE;2268
ESTRELA D'OESTE;1° DOSE;7315
ESTIVA GERBI;1° DOSE;8883
ESPÍRITO SANTO DO TURVO;1° DOSE;4049
ESPÍRITO SANTO DO PINHAL;1° DOSE;35199
ENGENHEIRO COELHO;1° DOSE;16336
EMILIANÓPOLIS;1° DOSE;2588
EMBU-GUAÇU;1° DOSE;52016
EMBU DAS ARTES;1° DOSE;204437
EMBAÚBA;1° DOSE;1878
ELISIÁRIO;1° DOSE;2640
ELIAS FAUSTO;1° DOSE;14212
ELDORADO;1° DOSE;11045
ECHAPORÃ;1° DOSE;5281
DUMONT;1° DOSE;8324
DUARTINA;1° DOSE;10603
DRACENA;1° DOSE;38095
DOURADO;1° DOSE;7385
DOLCINÓPOLIS;1° DOSE;2037
DOIS CÓRREGOS;1° DOSE;20376
DOBRADA;1° DOSE;6859
DIVINOLÂNDIA;1° DOSE;10175
DIRCE REIS;1° DOSE;1461
DIADEMA;1° DOSE;331867
DESCALVADO;1° DOSE;27472
CUNHA;1° DOSE;18132
CUBATÃO;1° DOSE;89304
CRUZEIRO;1° DOSE;64105
CRUZÁLIA;1° DOSE;1800
CRISTAIS PAULISTA;1° DOSE;7211
CRAVINHOS;1° DOSE;28898
COTIA;1° DOSE;192807
COSMORAMA;1° DOSE;7071
COSMÓPOLIS;1° DOSE;46441
CORUMBATAÍ;1° DOSE;3253
CORONEL MACEDO;1° DOSE;3890
COROADOS;1° DOSE;4475
CORDEIRÓPOLIS;1° DOSE;20045
CONCHAS;1° DOSE;13756
CONCHAL;1° DOSE;23232
COLÔMBIA;1° DOSE;5434
COLINA;1° DOSE;14846
CLEMENTINA;1° DOSE;5871
CHAVANTES;1° DOSE;9832
CHARQUEADA;1° DOSE;13363
CESÁRIO LANGE;1° DOSE;15044
CERQUILHO;1° DOSE;38057
CERQUEIRA CÉSAR;1° DOSE;18815
CEDRAL;1° DOSE;8576
CATIGUÁ;1° DOSE;6115
CATANDUVA;1° DOSE;97456
CASTILHO;1° DOSE;16118
CÁSSIA DOS COQUEIROS;1° DOSE;2325
CASA BRANCA;1° DOSE;23631
CARDOSO;1° DOSE;10046
CARAPICUÍBA;1° DOSE;320455
CARAGUATATUBA;1° DOSE;102079
CAPIVARI;1° DOSE;41801
CAPELA DO ALTO;1° DOSE;19360
CAPÃO BONITO;1° DOSE;37723
CANITAR;1° DOSE;4163
CÂNDIDO RODRIGUES;1° DOSE;2497
CÂNDIDO MOTA;1° DOSE;24223
CANAS;1° DOSE;3679
CANANÉIA;1° DOSE;10378
CAMPOS NOVOS PAULISTA;1° DOSE;3922
CAMPOS DO JORDÃO;1° DOSE;41998
CAMPO LIMPO PAULISTA;1° DOSE;63173
CAMPINAS;1° DOSE;952360
CAMPINA DO MONTE ALEGRE;1° DOSE;5178
CAJURU;1° DOSE;19871
CAJOBI;1° DOSE;7842
CAJATI;1° DOSE;23661
CAJAMAR;1° DOSE;72565
CAIUÁ;1° DOSE;6428
CAIEIRAS;1° DOSE;75681
CAIABU;1° DOSE;3133
CAFELÂNDIA;1° DOSE;13581
CACONDE;1° DOSE;15308
CACHOEIRA PAULISTA;1° DOSE;24725
CAÇAPAVA;1° DOSE;75485
CABREÚVA;1° DOSE;41674
CABRÁLIA PAULISTA;1° DOSE;3578
BURITIZAL;1° DOSE;3548
BURITAMA;1° DOSE;14045
BURI;1° DOSE;16245
BROTAS;1° DOSE;19826
BRODOWSKI;1° DOSE;20170
BREJO ALEGRE;1° DOSE;2159
BRAÚNA;1° DOSE;4433
BRAGANÇA PAULISTA;1° DOSE;148885
BOTUCATU;1° DOSE;137696
BOREBI;1° DOSE;2127
BORBOREMA;1° DOSE;12412
BORACÉIA;1° DOSE;3888
BORÁ;1° DOSE;836
BOM SUCESSO DE ITARARÉ;1° DOSE;3036
BOM JESUS DOS PERDÕES;1° DOSE;19733
BOITUVA;1° DOSE;47822
BOFETE;1° DOSE;8851
BOCAINA;1° DOSE;9196
BOA ESPERANÇA DO SUL;1° DOSE;10911
BIRITIBA MIRIM;1° DOSE;24120
BIRIGUI;1° DOSE;95369
BILAC;1° DOSE;6242
BERTIOGA;1° DOSE;54356
BERNARDINO DE CAMPOS;1° DOSE;10356
BENTO DE ABREU;1° DOSE;2090
BEBEDOURO;1° DOSE;63337
BAURU;1° DOSE;308383
BATATAIS;1° DOSE;49703
BASTOS;1° DOSE;18287
BARUERI;1° DOSE;226104
BARRINHA;1° DOSE;24342
BARRETOS;1° DOSE;103010
BARRA DO TURVO;1° DOSE;6246
BARRA DO CHAPÉU;1° DOSE;4380
BARRA BONITA;1° DOSE;29233
BARIRI;1° DOSE;25697
BARBOSA;1° DOSE;5253
BARÃO DE ANTONINA;1° DOSE;2987
BANANAL;1° DOSE;8582
BÁLSAMO;1° DOSE;7459
BALBINOS;1° DOSE;4561
BADY BASSITT;1° DOSE;16775
AVARÉ;1° DOSE;76479
AVANHANDAVA;1° DOSE;9716
AVAÍ;1° DOSE;4266
AURIFLAMA;1° DOSE;11151
ATIBAIA;1° DOSE;123892
ASSIS;1° DOSE;82669
ASPÁSIA;1° DOSE;1621
ARUJÁ;1° DOSE;69686
ARTUR NOGUEIRA;1° DOSE;42327
ARIRANHA;1° DOSE;6665
AREIÓPOLIS;1° DOSE;7852
AREIAS;1° DOSE;3108
AREALVA;1° DOSE;6949
ARCO-ÍRIS;1° DOSE;1694
ARARAS;1° DOSE;108313
ARARAQUARA;1° DOSE;198600
ARAPEÍ;1° DOSE;2059
ARANDU;1° DOSE;5324
ARAMINA;1° DOSE;4413
ARAÇOIABA DA SERRA;1° DOSE;26495
ARAÇATUBA;1° DOSE;162627
ARAÇARIGUAMA;1° DOSE;17511
APIAÍ;1° DOSE;19588
APARECIDA D'OESTE;1° DOSE;3760
APARECIDA;1° DOSE;27831
ANHUMAS;1° DOSE;3267
ANHEMBI;1° DOSE;5164
ANGATUBA;1° DOSE;19269
ANDRADINA;1° DOSE;47274
ANALÂNDIA;1° DOSE;3705
AMPARO;1° DOSE;60271
AMÉRICO DE CAMPOS;1° DOSE;4845
AMÉRICO BRASILIENSE;1° DOSE;28347
AMERICANA;1° DOSE;191375
ALVINLÂNDIA;1° DOSE;2495
ÁLVARO DE CARVALHO;1° DOSE;5415
ÁLVARES MACHADO;1° DOSE;19827
ÁLVARES FLORENCE;1° DOSE;3332
ALUMÍNIO;1° DOSE;13984
ALTO ALEGRE;1° DOSE;3362
ALTINÓPOLIS;1° DOSE;13725
ALTAIR;1° DOSE;2898
ALFREDO MARCONDES;1° DOSE;3886
ALAMBARI;1° DOSE;4673
AGUDOS;1° DOSE;32276
ÁGUAS DE SÃO PEDRO;1° DOSE;3451
ÁGUAS DE SANTA BÁRBARA;1° DOSE;5286
ÁGUAS DE LINDÓIA;1° DOSE;16361
ÁGUAS DA PRATA;1° DOSE;6572
AGUAÍ;1° DOSE;27516
ADOLFO;1° DOSE;3751
ADAMANTINA;1° DOSE;29578
