Município;Dose;Total Doses Aplicadas
PAULISTÂNIA;1° DOSE;1692
PAULÍNIA;1° DOSE;86161
PAULICÉIA;1° DOSE;6012
PATROCÍNIO PAULISTA;1° DOSE;11916
PARISI;1° DOSE;2181
PARIQUERA-AÇU;1° DOSE;16273
PARDINHO;1° DOSE;5803
PARAPUÃ;1° DOSE;8659
PARANAPUÃ;1° DOSE;3521
PARANAPANEMA;1° DOSE;15998
PARAÍSO;1° DOSE;4879
PARAIBUNA;1° DOSE;14526
PARAGUAÇU PAULISTA;1° DOSE;34948
PANORAMA;1° DOSE;11704
PALMITAL;1° DOSE;17700
PALMEIRA D'OESTE;1° DOSE;7790
PALMARES PAULISTA;1° DOSE;7715
PALESTINA;1° DOSE;9490
PACAEMBU;1° DOSE;13712
OUROESTE;1° DOSE;8573
OURO VERDE;1° DOSE;6269
OURINHOS;1° DOSE;87614
OSVALDO CRUZ;1° DOSE;26569
OSCAR BRESSANE;1° DOSE;2163
OSASCO;1° DOSE;603183
ORLÂNDIA;1° DOSE;31773
ORINDIÚVA;1° DOSE;5030
ORIENTE;1° DOSE;5155
ONDA VERDE;1° DOSE;3878
OLÍMPIA;1° DOSE;46286
ÓLEO;1° DOSE;2438
OCAUÇU;1° DOSE;3564
NUPORANGA;1° DOSE;6169
NOVO HORIZONTE;1° DOSE;32380
NOVAIS;1° DOSE;3653
NOVA ODESSA;1° DOSE;46452
NOVA LUZITÂNIA;1° DOSE;2490
NOVA INDEPENDÊNCIA;1° DOSE;4560
NOVA GUATAPORANGA;1° DOSE;1908
NOVA GRANADA;1° DOSE;16288
NOVA EUROPA;1° DOSE;7729
NOVA CASTILHO;1° DOSE;941
NOVA CANAÃ PAULISTA;1° DOSE;1727
NOVA CAMPINA;1° DOSE;7214
NOVA ALIANÇA;1° DOSE;5796
NIPOÃ;1° DOSE;4044
NHANDEARA;1° DOSE;8685
NEVES PAULISTA;1° DOSE;7952
NAZARÉ PAULISTA;1° DOSE;15287
NATIVIDADE DA SERRA;1° DOSE;5881
NARANDIBA;1° DOSE;4279
NANTES;1° DOSE;2265
MURUTINGA DO SUL;1° DOSE;3261
MOTUCA;1° DOSE;3467
MORUNGABA;1° DOSE;11707
MORRO AGUDO;1° DOSE;22845
MONTEIRO LOBATO;1° DOSE;3687
MONTE MOR;1° DOSE;52107
MONTE CASTELO;1° DOSE;3386
MONTE AZUL PAULISTA;1° DOSE;15466
MONTE APRAZÍVEL;1° DOSE;18724
MONTE ALTO;1° DOSE;40430
MONTE ALEGRE DO SUL;1° DOSE;6579
MONGAGUÁ;1° DOSE;47632
MONÇÕES;1° DOSE;1759
MOMBUCA;1° DOSE;3048
MOGI MIRIM;1° DOSE;77398
MOGI GUAÇU;1° DOSE;121750
MOGI DAS CRUZES;1° DOSE;344728
MOCOCA;1° DOSE;58071
MIRASSOLÂNDIA;1° DOSE;4216
MIRASSOL;1° DOSE;49549
MIRANTE DO PARANAPANEMA;1° DOSE;13463
MIRANDÓPOLIS;1° DOSE;24621
MIRACATU;1° DOSE;16149
MIRA ESTRELA;1° DOSE;2528
MINEIROS DO TIETÊ;1° DOSE;9500
MIGUELÓPOLIS;1° DOSE;16461
MESÓPOLIS;1° DOSE;1789
MERIDIANO;1° DOSE;3537
MENDONÇA;1° DOSE;5185
MAUÁ;1° DOSE;326693
MATÃO;1° DOSE;69117
MARTINÓPOLIS;1° DOSE;21547
MARINÓPOLIS;1° DOSE;1646
MARÍLIA;1° DOSE;194490
MARIÁPOLIS;1° DOSE;2926
MARAPOAMA;1° DOSE;2664
MARACAÍ;1° DOSE;10951
MARABÁ PAULISTA;1° DOSE;4348
MANDURI;1° DOSE;8161
MAIRIPORÃ;1° DOSE;73287
MAIRINQUE;1° DOSE;44362
MAGDA;1° DOSE;2695
MACEDÔNIA;1° DOSE;3252
MACAUBAL;1° DOSE;6301
MACATUBA;1° DOSE;13810
LUTÉCIA;1° DOSE;2228
LUPÉRCIO;1° DOSE;3445
LUIZIÂNIA;1° DOSE;4080
LUÍS ANTÔNIO;1° DOSE;10271
LUCIANÓPOLIS;1° DOSE;2149
LUCÉLIA;1° DOSE;17085
LOUVEIRA;1° DOSE;40373
LOURDES;1° DOSE;1873
LORENA;1° DOSE;68965
LINS;1° DOSE;61772
LINDÓIA;1° DOSE;5905
LIMEIRA;1° DOSE;242186
LENÇÓIS PAULISTA;1° DOSE;55924
LEME;1° DOSE;80872
LAVRINHAS;1° DOSE;5045
LAVÍNIA;1° DOSE;10116
LARANJAL PAULISTA;1° DOSE;23720
LAGOINHA;1° DOSE;4636
JUQUITIBA;1° DOSE;25815
JUQUIÁ;1° DOSE;14469
JUNQUEIRÓPOLIS;1° DOSE;17129
JUNDIAÍ;1° DOSE;351101
JUMIRIM;1° DOSE;2860
JÚLIO MESQUITA;1° DOSE;3643
JOSÉ BONIFÁCIO;1° DOSE;29718
JOÃO RAMALHO;1° DOSE;3487
JOANÓPOLIS;1° DOSE;11272
JERIQUARA;1° DOSE;2907
JAÚ;1° DOSE;111020
JARINU;1° DOSE;27719
JARDINÓPOLIS;1° DOSE;36217
JANDIRA;1° DOSE;92298
JAMBEIRO;1° DOSE;4746
JALES;1° DOSE;41303
JAGUARIÚNA;1° DOSE;48487
JACUPIRANGA;1° DOSE;12940
JACI;1° DOSE;6253
JACAREÍ;1° DOSE;181985
JABOTICABAL;1° DOSE;61081
JABORANDI;1° DOSE;5143
ITUVERAVA;1° DOSE;31510
ITUPEVA;1° DOSE;52338
ITU;1° DOSE;146208
ITOBI;1° DOSE;6391
ITIRAPUÃ;1° DOSE;4965
ITIRAPINA;1° DOSE;14482
ITATINGA;1° DOSE;15615
ITATIBA;1° DOSE;96700
ITARIRI;1° DOSE;11710
ITARARÉ;1° DOSE;37024
ITAQUAQUECETUBA;1° DOSE;275963
ITAPURA;1° DOSE;3391
ITAPUÍ;1° DOSE;10895
ITAPORANGA;1° DOSE;11952
ITÁPOLIS;1° DOSE;33281
ITAPIRAPUÃ PAULISTA;1° DOSE;3532
ITAPIRA;1° DOSE;61440
ITAPEVI;1° DOSE;189774
ITAPEVA;1° DOSE;75808
ITAPETININGA;1° DOSE;130615
ITAPECERICA DA SERRA;1° DOSE;128028
ITAOCA;1° DOSE;2891
ITANHAÉM;1° DOSE;92551
ITAJU;1° DOSE;2897
ITAJOBI;1° DOSE;13697
ITAÍ;1° DOSE;21778
ITABERÁ;1° DOSE;15061
IRAPURU;1° DOSE;6816
IRAPUÃ;1° DOSE;5798
IRACEMÁPOLIS;1° DOSE;18086
IPUÃ;1° DOSE;12207
IPORANGA;1° DOSE;3227
IPIGUÁ;1° DOSE;4757
IPEÚNA;1° DOSE;5352
IPERÓ;1° DOSE;26357
IPAUSSU;1° DOSE;11139
INÚBIA PAULISTA;1° DOSE;3064
INDIAPORÃ;1° DOSE;3440
INDIANA;1° DOSE;3998
INDAIATUBA;1° DOSE;212825
ILHABELA;1° DOSE;32041
ILHA SOLTEIRA;1° DOSE;21998
ILHA COMPRIDA;1° DOSE;10983
IGUAPE;1° DOSE;24154
IGARATÁ;1° DOSE;8946
IGARAPAVA;1° DOSE;21947
IGARAÇU DO TIETÊ;1° DOSE;18937
IEPÊ;1° DOSE;6466
ICÉM;1° DOSE;6400
IBIÚNA;1° DOSE;64395
IBITINGA;1° DOSE;48387
IBIRAREMA;1° DOSE;5443
IBIRÁ;1° DOSE;9897
IBATÉ;1° DOSE;26969
IARAS;1° DOSE;7426
IACRI;1° DOSE;5252
IACANGA;1° DOSE;9027
HORTOLÂNDIA;1° DOSE;184127
HOLAMBRA;1° DOSE;13374
HERCULÂNDIA;1° DOSE;7085
GUZOLÂNDIA;1° DOSE;3764
GUATAPARÁ;1° DOSE;6139
GUARULHOS;1° DOSE;1051450
GUARUJÁ;1° DOSE;248770
GUARIBA;1° DOSE;30818
GUAREÍ;1° DOSE;13330
GUARATINGUETÁ;1° DOSE;96346
GUARAREMA;1° DOSE;26497
GUARARAPES;1° DOSE;25596
GUARANTÃ;1° DOSE;5086
GUARANI D'OESTE;1° DOSE;1732
GUARACI;1° DOSE;8452
GUARAÇAÍ;1° DOSE;6485
GUARÁ;1° DOSE;15714
GUAPIARA;1° DOSE;14444
GUAPIAÇU;1° DOSE;17630
GUAÍRA;1° DOSE;32784
GUAIMBÊ;1° DOSE;4418
GUAIÇARA;1° DOSE;9271
GLICÉRIO;1° DOSE;3611
GETULINA;1° DOSE;9000
GENERAL SALGADO;1° DOSE;8681
GAVIÃO PEIXOTO;1° DOSE;3945
GASTÃO VIDIGAL;1° DOSE;2887
GARÇA;1° DOSE;35073
GÁLIA;1° DOSE;5529
GABRIEL MONTEIRO;1° DOSE;2325
FRANCO DA ROCHA;1° DOSE;123121
FRANCISCO MORATO;1° DOSE;136197
FRANCA;1° DOSE;283475
FLORÍNEA;1° DOSE;4002
FLÓRIDA PAULISTA;1° DOSE;10219
FLOREAL;1° DOSE;2497
FLORA RICA;1° DOSE;1319
FERRAZ DE VASCONCELOS;1° DOSE;131517
FERNÃO;1° DOSE;1444
FERNANDÓPOLIS;1° DOSE;59700
FERNANDO PRESTES;1° DOSE;4961
FARTURA;1° DOSE;13354
EUCLIDES DA CUNHA PAULISTA;1° DOSE;6434
ESTRELA DO NORTE;1° DOSE;2270
ESTRELA D'OESTE;1° DOSE;7341
ESTIVA GERBI;1° DOSE;8898
ESPÍRITO SANTO DO TURVO;1° DOSE;4060
ESPÍRITO SANTO DO PINHAL;1° DOSE;35252
ENGENHEIRO COELHO;1° DOSE;16377
EMILIANÓPOLIS;1° DOSE;2590
EMBU-GUAÇU;1° DOSE;52078
EMBU DAS ARTES;1° DOSE;204828
EMBAÚBA;1° DOSE;1881
ELISIÁRIO;1° DOSE;2642
ELIAS FAUSTO;1° DOSE;14243
ELDORADO;1° DOSE;11078
ECHAPORÃ;1° DOSE;5292
DUMONT;1° DOSE;8341
DUARTINA;1° DOSE;10631
DRACENA;1° DOSE;38191
DOURADO;1° DOSE;7390
DOLCINÓPOLIS;1° DOSE;2039
DOIS CÓRREGOS;1° DOSE;20401
DOBRADA;1° DOSE;6868
DIVINOLÂNDIA;1° DOSE;10221
DIRCE REIS;1° DOSE;1463
DIADEMA;1° DOSE;332335
DESCALVADO;1° DOSE;27519
CUNHA;1° DOSE;18159
CUBATÃO;1° DOSE;89526
CRUZEIRO;1° DOSE;64152
CRUZÁLIA;1° DOSE;1807
CRISTAIS PAULISTA;1° DOSE;7245
CRAVINHOS;1° DOSE;28953
COTIA;1° DOSE;193303
COSMORAMA;1° DOSE;7120
COSMÓPOLIS;1° DOSE;46535
CORUMBATAÍ;1° DOSE;3264
CORONEL MACEDO;1° DOSE;3892
COROADOS;1° DOSE;4480
CORDEIRÓPOLIS;1° DOSE;20100
CONCHAS;1° DOSE;13785
CONCHAL;1° DOSE;23290
COLÔMBIA;1° DOSE;5483
COLINA;1° DOSE;14866
CLEMENTINA;1° DOSE;5873
CHAVANTES;1° DOSE;9852
CHARQUEADA;1° DOSE;13395
CESÁRIO LANGE;1° DOSE;15168
CERQUILHO;1° DOSE;38121
CERQUEIRA CÉSAR;1° DOSE;18909
CEDRAL;1° DOSE;8654
CATIGUÁ;1° DOSE;6123
CATANDUVA;1° DOSE;97586
CASTILHO;1° DOSE;16167
CÁSSIA DOS COQUEIROS;1° DOSE;2333
CASA BRANCA;1° DOSE;23691
CARDOSO;1° DOSE;10055
CARAPICUÍBA;1° DOSE;321465
CARAGUATATUBA;1° DOSE;102653
CAPIVARI;1° DOSE;41844
CAPELA DO ALTO;1° DOSE;19524
CAPÃO BONITO;1° DOSE;37794
CANITAR;1° DOSE;4171
CÂNDIDO RODRIGUES;1° DOSE;2498
CÂNDIDO MOTA;1° DOSE;24259
CANAS;1° DOSE;3691
CANANÉIA;1° DOSE;10536
CAMPOS NOVOS PAULISTA;1° DOSE;3933
CAMPOS DO JORDÃO;1° DOSE;42196
CAMPO LIMPO PAULISTA;1° DOSE;63389
CAMPINAS;1° DOSE;955447
CAMPINA DO MONTE ALEGRE;1° DOSE;5217
CAJURU;1° DOSE;19909
CAJOBI;1° DOSE;7848
CAJATI;1° DOSE;23748
CAJAMAR;1° DOSE;72865
CAIUÁ;1° DOSE;6433
CAIEIRAS;1° DOSE;75799
CAIABU;1° DOSE;3136
CAFELÂNDIA;1° DOSE;13601
CACONDE;1° DOSE;15338
CACHOEIRA PAULISTA;1° DOSE;24773
CAÇAPAVA;1° DOSE;75826
CABREÚVA;1° DOSE;41768
CABRÁLIA PAULISTA;1° DOSE;3578
BURITIZAL;1° DOSE;3550
BURITAMA;1° DOSE;14059
BURI;1° DOSE;16283
BROTAS;1° DOSE;19850
BRODOWSKI;1° DOSE;20232
BREJO ALEGRE;1° DOSE;2165
BRAÚNA;1° DOSE;4444
BRAGANÇA PAULISTA;1° DOSE;149319
BOTUCATU;1° DOSE;137920
BOREBI;1° DOSE;2135
BORBOREMA;1° DOSE;12420
BORACÉIA;1° DOSE;3928
BORÁ;1° DOSE;836
BOM SUCESSO DE ITARARÉ;1° DOSE;3043
BOM JESUS DOS PERDÕES;1° DOSE;19778
BOITUVA;1° DOSE;47988
BOFETE;1° DOSE;8867
BOCAINA;1° DOSE;9196
BOA ESPERANÇA DO SUL;1° DOSE;10923
BIRITIBA MIRIM;1° DOSE;24191
BIRIGUI;1° DOSE;95533
BILAC;1° DOSE;6247
BERTIOGA;1° DOSE;54612
BERNARDINO DE CAMPOS;1° DOSE;10359
BENTO DE ABREU;1° DOSE;2092
BEBEDOURO;1° DOSE;63622
BAURU;1° DOSE;309020
BATATAIS;1° DOSE;49787
BASTOS;1° DOSE;18365
BARUERI;1° DOSE;227755
BARRINHA;1° DOSE;24505
BARRETOS;1° DOSE;103305
BARRA DO TURVO;1° DOSE;6257
BARRA DO CHAPÉU;1° DOSE;4414
BARRA BONITA;1° DOSE;29271
BARIRI;1° DOSE;25713
BARBOSA;1° DOSE;5267
BARÃO DE ANTONINA;1° DOSE;2989
BANANAL;1° DOSE;8593
BÁLSAMO;1° DOSE;7485
BALBINOS;1° DOSE;4562
BADY BASSITT;1° DOSE;16866
AVARÉ;1° DOSE;76572
AVANHANDAVA;1° DOSE;9728
AVAÍ;1° DOSE;4271
AURIFLAMA;1° DOSE;11164
ATIBAIA;1° DOSE;124655
ASSIS;1° DOSE;82788
ASPÁSIA;1° DOSE;1622
ARUJÁ;1° DOSE;69780
ARTUR NOGUEIRA;1° DOSE;42389
ARIRANHA;1° DOSE;6671
AREIÓPOLIS;1° DOSE;7859
AREIAS;1° DOSE;3117
AREALVA;1° DOSE;6957
ARCO-ÍRIS;1° DOSE;1696
ARARAS;1° DOSE;108480
ARARAQUARA;1° DOSE;198985
ARAPEÍ;1° DOSE;2070
ARANDU;1° DOSE;5327
ARAMINA;1° DOSE;4430
ARAÇOIABA DA SERRA;1° DOSE;26562
ARAÇATUBA;1° DOSE;162921
ARAÇARIGUAMA;1° DOSE;17578
APIAÍ;1° DOSE;19681
APARECIDA D'OESTE;1° DOSE;3767
APARECIDA;1° DOSE;27896
ANHUMAS;1° DOSE;3273
ANHEMBI;1° DOSE;5186
ANGATUBA;1° DOSE;19312
ANDRADINA;1° DOSE;47392
ANALÂNDIA;1° DOSE;3723
AMPARO;1° DOSE;60374
AMÉRICO DE CAMPOS;1° DOSE;4863
AMÉRICO BRASILIENSE;1° DOSE;28395
AMERICANA;1° DOSE;192061
ALVINLÂNDIA;1° DOSE;2505
ÁLVARO DE CARVALHO;1° DOSE;5426
ÁLVARES MACHADO;1° DOSE;19862
ÁLVARES FLORENCE;1° DOSE;3338
ALUMÍNIO;1° DOSE;14015
ALTO ALEGRE;1° DOSE;3373
ALTINÓPOLIS;1° DOSE;13737
ALTAIR;1° DOSE;2901
ALFREDO MARCONDES;1° DOSE;3887
ALAMBARI;1° DOSE;4676
AGUDOS;1° DOSE;32389
ÁGUAS DE SÃO PEDRO;1° DOSE;3461
ÁGUAS DE SANTA BÁRBARA;1° DOSE;5295
ÁGUAS DE LINDÓIA;1° DOSE;16433
ÁGUAS DA PRATA;1° DOSE;6572
AGUAÍ;1° DOSE;27546
ADOLFO;1° DOSE;3760
ADAMANTINA;1° DOSE;29607
