Município;Dose;Total Doses Aplicadas
PALMEIRA D'OESTE;1° DOSE;7719
PALMARES PAULISTA;1° DOSE;7524
PALESTINA;1° DOSE;9203
PACAEMBU;1° DOSE;13588
OUROESTE;1° DOSE;8508
OURO VERDE;1° DOSE;6168
OURINHOS;1° DOSE;86026
OSVALDO CRUZ;1° DOSE;25891
OSCAR BRESSANE;1° DOSE;2142
OSASCO;1° DOSE;589159
ORLÂNDIA;1° DOSE;31477
ORINDIÚVA;1° DOSE;4989
ORIENTE;1° DOSE;4913
ONDA VERDE;1° DOSE;3763
OLÍMPIA;1° DOSE;45861
ÓLEO;1° DOSE;2258
OCAUÇU;1° DOSE;3536
NUPORANGA;1° DOSE;6091
NOVO HORIZONTE;1° DOSE;32190
NOVAIS;1° DOSE;3596
NOVA ODESSA;1° DOSE;45840
NOVA LUZITÂNIA;1° DOSE;2478
NOVA INDEPENDÊNCIA;1° DOSE;4477
NOVA GUATAPORANGA;1° DOSE;1884
NOVA GRANADA;1° DOSE;16081
NOVA EUROPA;1° DOSE;7670
NOVA CASTILHO;1° DOSE;936
NOVA CANAÃ PAULISTA;1° DOSE;1704
NOVA CAMPINA;1° DOSE;7170
NOVA ALIANÇA;1° DOSE;5678
NIPOÃ;1° DOSE;4008
NHANDEARA;1° DOSE;8612
NEVES PAULISTA;1° DOSE;7871
NAZARÉ PAULISTA;1° DOSE;15092
NATIVIDADE DA SERRA;1° DOSE;5820
NARANDIBA;1° DOSE;4172
NANTES;1° DOSE;2245
MURUTINGA DO SUL;1° DOSE;3245
MOTUCA;1° DOSE;3441
MORUNGABA;1° DOSE;11466
MORRO AGUDO;1° DOSE;22584
MONTEIRO LOBATO;1° DOSE;3654
MONTE MOR;1° DOSE;51158
MONTE CASTELO;1° DOSE;3313
MONTE AZUL PAULISTA;1° DOSE;15326
MONTE APRAZÍVEL;1° DOSE;18521
MONTE ALTO;1° DOSE;40133
MONTE ALEGRE DO SUL;1° DOSE;6457
MONGAGUÁ;1° DOSE;45525
MONÇÕES;1° DOSE;1749
MOMBUCA;1° DOSE;2890
MOGI MIRIM;1° DOSE;76267
MOGI GUAÇU;1° DOSE;117529
MOGI DAS CRUZES;1° DOSE;335836
MOCOCA;1° DOSE;57440
MIRASSOLÂNDIA;1° DOSE;4177
MIRASSOL;1° DOSE;48807
MIRANTE DO PARANAPANEMA;1° DOSE;13360
MIRANDÓPOLIS;1° DOSE;24362
MIRACATU;1° DOSE;15727
MIRA ESTRELA;1° DOSE;2488
MINEIROS DO TIETÊ;1° DOSE;9407
MIGUELÓPOLIS;1° DOSE;16296
MESÓPOLIS;1° DOSE;1708
MERIDIANO;1° DOSE;3417
MENDONÇA;1° DOSE;5031
MAUÁ;1° DOSE;322474
MATÃO;1° DOSE;68482
MARTINÓPOLIS;1° DOSE;21394
MARINÓPOLIS;1° DOSE;1632
MARÍLIA;1° DOSE;188839
MARIÁPOLIS;1° DOSE;2900
MARAPOAMA;1° DOSE;2592
MARACAÍ;1° DOSE;10856
MARABÁ PAULISTA;1° DOSE;4307
MANDURI;1° DOSE;8083
MAIRIPORÃ;1° DOSE;71843
MAIRINQUE;1° DOSE;43018
MAGDA;1° DOSE;2655
MACEDÔNIA;1° DOSE;3180
MACAUBAL;1° DOSE;6179
MACATUBA;1° DOSE;13380
LUTÉCIA;1° DOSE;2227
LUPÉRCIO;1° DOSE;3403
LUIZIÂNIA;1° DOSE;4020
LUÍS ANTÔNIO;1° DOSE;10130
LUCIANÓPOLIS;1° DOSE;2079
LUCÉLIA;1° DOSE;16928
LOUVEIRA;1° DOSE;38950
LOURDES;1° DOSE;1855
LORENA;1° DOSE;67823
LINS;1° DOSE;60940
LINDÓIA;1° DOSE;5810
LIMEIRA;1° DOSE;237796
LENÇÓIS PAULISTA;1° DOSE;54653
LEME;1° DOSE;79725
LAVRINHAS;1° DOSE;4970
LAVÍNIA;1° DOSE;10072
LARANJAL PAULISTA;1° DOSE;23280
LAGOINHA;1° DOSE;4552
JUQUITIBA;1° DOSE;25160
JUQUIÁ;1° DOSE;14130
JUNQUEIRÓPOLIS;1° DOSE;16928
JUNDIAÍ;1° DOSE;335250
JUMIRIM;1° DOSE;2764
JÚLIO MESQUITA;1° DOSE;3609
JOSÉ BONIFÁCIO;1° DOSE;29320
JOÃO RAMALHO;1° DOSE;3446
JOANÓPOLIS;1° DOSE;11108
JERIQUARA;1° DOSE;2809
JAÚ;1° DOSE;109700
JARINU;1° DOSE;26493
JARDINÓPOLIS;1° DOSE;35800
JANDIRA;1° DOSE;89809
JAMBEIRO;1° DOSE;4710
JALES;1° DOSE;40880
JAGUARIÚNA;1° DOSE;47338
JACUPIRANGA;1° DOSE;12646
JACI;1° DOSE;6097
JACAREÍ;1° DOSE;174918
JABOTICABAL;1° DOSE;60639
JABORANDI;1° DOSE;5091
ITUVERAVA;1° DOSE;31194
ITUPEVA;1° DOSE;49240
ITU;1° DOSE;142911
ITOBI;1° DOSE;6294
ITIRAPUÃ;1° DOSE;4855
ITIRAPINA;1° DOSE;14082
ITATINGA;1° DOSE;15412
ITATIBA;1° DOSE;95433
ITARIRI;1° DOSE;11442
ITARARÉ;1° DOSE;36832
ITAQUAQUECETUBA;1° DOSE;266783
ITAPURA;1° DOSE;3359
ITAPUÍ;1° DOSE;10730
ITAPORANGA;1° DOSE;11853
ITÁPOLIS;1° DOSE;32824
ITAPIRAPUÃ PAULISTA;1° DOSE;3445
ITAPIRA;1° DOSE;60949
ITAPEVI;1° DOSE;182160
ITAPEVA;1° DOSE;74240
ITAPETININGA;1° DOSE;129022
ITAPECERICA DA SERRA;1° DOSE;125004
ITAOCA;1° DOSE;2778
ITANHAÉM;1° DOSE;90450
ITAJU;1° DOSE;2868
ITAJOBI;1° DOSE;13327
ITAÍ;1° DOSE;21572
ITABERÁ;1° DOSE;14852
IRAPURU;1° DOSE;6758
IRAPUÃ;1° DOSE;5729
IRACEMÁPOLIS;1° DOSE;17764
IPUÃ;1° DOSE;12114
IPORANGA;1° DOSE;3165
IPIGUÁ;1° DOSE;4561
IPEÚNA;1° DOSE;5244
IPERÓ;1° DOSE;25894
IPAUSSU;1° DOSE;11006
INÚBIA PAULISTA;1° DOSE;3035
INDIAPORÃ;1° DOSE;3402
INDIANA;1° DOSE;3945
INDAIATUBA;1° DOSE;205867
ILHABELA;1° DOSE;31474
ILHA SOLTEIRA;1° DOSE;21740
ILHA COMPRIDA;1° DOSE;10661
IGUAPE;1° DOSE;23794
IGARATÁ;1° DOSE;8492
IGARAPAVA;1° DOSE;21765
IGARAÇU DO TIETÊ;1° DOSE;18785
IEPÊ;1° DOSE;6444
ICÉM;1° DOSE;6333
IBIÚNA;1° DOSE;58684
IBITINGA;1° DOSE;47380
IBIRAREMA;1° DOSE;5382
IBIRÁ;1° DOSE;9770
IBATÉ;1° DOSE;26688
IARAS;1° DOSE;7360
IACRI;1° DOSE;5198
IACANGA;1° DOSE;8934
HORTOLÂNDIA;1° DOSE;180640
HOLAMBRA;1° DOSE;13015
HERCULÂNDIA;1° DOSE;6848
GUZOLÂNDIA;1° DOSE;3729
GUATAPARÁ;1° DOSE;6023
GUARULHOS;1° DOSE;1030248
GUARUJÁ;1° DOSE;233691
GUARIBA;1° DOSE;30453
GUAREÍ;1° DOSE;13200
GUARATINGUETÁ;1° DOSE;95255
GUARAREMA;1° DOSE;26008
GUARARAPES;1° DOSE;25412
GUARANTÃ;1° DOSE;5004
GUARANI D'OESTE;1° DOSE;1722
GUARACI;1° DOSE;8356
GUARAÇAÍ;1° DOSE;6434
GUARÁ;1° DOSE;15559
GUAPIARA;1° DOSE;14197
GUAPIAÇU;1° DOSE;17300
GUAÍRA;1° DOSE;32376
GUAIMBÊ;1° DOSE;4331
GUAIÇARA;1° DOSE;9116
GLICÉRIO;1° DOSE;3584
GETULINA;1° DOSE;8900
GENERAL SALGADO;1° DOSE;8616
GAVIÃO PEIXOTO;1° DOSE;3843
GASTÃO VIDIGAL;1° DOSE;2858
GARÇA;1° DOSE;34627
GÁLIA;1° DOSE;5455
GABRIEL MONTEIRO;1° DOSE;2313
FRANCO DA ROCHA;1° DOSE;121101
FRANCISCO MORATO;1° DOSE;133118
FRANCA;1° DOSE;276120
FLORÍNEA;1° DOSE;3952
FLÓRIDA PAULISTA;1° DOSE;10136
FLOREAL;1° DOSE;2446
FLORA RICA;1° DOSE;1301
FERRAZ DE VASCONCELOS;1° DOSE;129407
FERNÃO;1° DOSE;1435
FERNANDÓPOLIS;1° DOSE;58817
FERNANDO PRESTES;1° DOSE;4890
FARTURA;1° DOSE;12708
EUCLIDES DA CUNHA PAULISTA;1° DOSE;6358
ESTRELA DO NORTE;1° DOSE;2243
ESTRELA D'OESTE;1° DOSE;7258
ESTIVA GERBI;1° DOSE;8728
ESPÍRITO SANTO DO TURVO;1° DOSE;3965
ESPÍRITO SANTO DO PINHAL;1° DOSE;34775
ENGENHEIRO COELHO;1° DOSE;15981
EMILIANÓPOLIS;1° DOSE;2562
EMBU-GUAÇU;1° DOSE;50725
EMBU DAS ARTES;1° DOSE;200358
EMBAÚBA;1° DOSE;1849
ELISIÁRIO;1° DOSE;2631
ELIAS FAUSTO;1° DOSE;14026
ELDORADO;1° DOSE;10436
ECHAPORÃ;1° DOSE;5245
DUMONT;1° DOSE;8249
DUARTINA;1° DOSE;10542
DRACENA;1° DOSE;37880
DOURADO;1° DOSE;7303
DOLCINÓPOLIS;1° DOSE;1969
DOIS CÓRREGOS;1° DOSE;20156
DOBRADA;1° DOSE;6794
DIVINOLÂNDIA;1° DOSE;10047
DIRCE REIS;1° DOSE;1442
DIADEMA;1° DOSE;328060
DESCALVADO;1° DOSE;27239
CUNHA;1° DOSE;17892
CUBATÃO;1° DOSE;88372
CRUZEIRO;1° DOSE;63151
CRUZÁLIA;1° DOSE;1793
CRISTAIS PAULISTA;1° DOSE;7128
CRAVINHOS;1° DOSE;28279
COTIA;1° DOSE;188612
COSMORAMA;1° DOSE;6825
COSMÓPOLIS;1° DOSE;45846
CORUMBATAÍ;1° DOSE;3212
CORONEL MACEDO;1° DOSE;3871
COROADOS;1° DOSE;4445
CORDEIRÓPOLIS;1° DOSE;19548
CONCHAS;1° DOSE;13609
CONCHAL;1° DOSE;22838
COLÔMBIA;1° DOSE;5349
COLINA;1° DOSE;14731
CLEMENTINA;1° DOSE;5813
CHAVANTES;1° DOSE;9692
CHARQUEADA;1° DOSE;13219
CESÁRIO LANGE;1° DOSE;14628
CERQUILHO;1° DOSE;37516
CERQUEIRA CÉSAR;1° DOSE;18579
CEDRAL;1° DOSE;8246
CATIGUÁ;1° DOSE;6056
CATANDUVA;1° DOSE;96354
CASTILHO;1° DOSE;15870
CÁSSIA DOS COQUEIROS;1° DOSE;2282
CASA BRANCA;1° DOSE;23493
CARDOSO;1° DOSE;9959
CARAPICUÍBA;1° DOSE;313694
CARAGUATATUBA;1° DOSE;97482
CAPIVARI;1° DOSE;41402
CAPELA DO ALTO;1° DOSE;19028
CAPÃO BONITO;1° DOSE;37297
CANITAR;1° DOSE;4111
CÂNDIDO RODRIGUES;1° DOSE;2443
CÂNDIDO MOTA;1° DOSE;23939
CANAS;1° DOSE;3633
CANANÉIA;1° DOSE;10213
CAMPOS NOVOS PAULISTA;1° DOSE;3862
CAMPOS DO JORDÃO;1° DOSE;41246
CAMPO LIMPO PAULISTA;1° DOSE;61253
CAMPINAS;1° DOSE;928269
CAMPINA DO MONTE ALEGRE;1° DOSE;5131
CAJURU;1° DOSE;19665
CAJOBI;1° DOSE;7762
CAJATI;1° DOSE;23126
CAJAMAR;1° DOSE;69755
CAIUÁ;1° DOSE;6344
CAIEIRAS;1° DOSE;74512
CAIABU;1° DOSE;3114
CAFELÂNDIA;1° DOSE;13440
CACONDE;1° DOSE;14920
CACHOEIRA PAULISTA;1° DOSE;24432
CAÇAPAVA;1° DOSE;74133
CABREÚVA;1° DOSE;40868
CABRÁLIA PAULISTA;1° DOSE;3519
BURITIZAL;1° DOSE;3509
BURITAMA;1° DOSE;13887
BURI;1° DOSE;16065
BROTAS;1° DOSE;19648
BRODOWSKI;1° DOSE;19553
BREJO ALEGRE;1° DOSE;2117
BRAÚNA;1° DOSE;4393
BRAGANÇA PAULISTA;1° DOSE;145663
BOTUCATU;1° DOSE;136672
BOREBI;1° DOSE;2091
BORBOREMA;1° DOSE;12337
BORACÉIA;1° DOSE;3802
BORÁ;1° DOSE;832
BOM SUCESSO DE ITARARÉ;1° DOSE;3010
BOM JESUS DOS PERDÕES;1° DOSE;19363
BOITUVA;1° DOSE;46695
BOFETE;1° DOSE;8700
BOCAINA;1° DOSE;9168
BOA ESPERANÇA DO SUL;1° DOSE;10833
BIRITIBA MIRIM;1° DOSE;23727
BIRIGUI;1° DOSE;94145
BILAC;1° DOSE;6207
BERTIOGA;1° DOSE;52843
BERNARDINO DE CAMPOS;1° DOSE;10223
BENTO DE ABREU;1° DOSE;2074
BEBEDOURO;1° DOSE;62573
BAURU;1° DOSE;301887
BATATAIS;1° DOSE;49083
BASTOS;1° DOSE;17944
BARUERI;1° DOSE;214814
BARRINHA;1° DOSE;24013
BARRETOS;1° DOSE;101485
BARRA DO TURVO;1° DOSE;6114
BARRA DO CHAPÉU;1° DOSE;4336
BARRA BONITA;1° DOSE;29109
BARIRI;1° DOSE;25515
BARBOSA;1° DOSE;5193
BARÃO DE ANTONINA;1° DOSE;2933
BANANAL;1° DOSE;8501
BÁLSAMO;1° DOSE;7329
BALBINOS;1° DOSE;4539
BADY BASSITT;1° DOSE;15244
AVARÉ;1° DOSE;75888
AVANHANDAVA;1° DOSE;9650
AVAÍ;1° DOSE;4208
AURIFLAMA;1° DOSE;11044
ATIBAIA;1° DOSE;119920
ASSIS;1° DOSE;82020
ASPÁSIA;1° DOSE;1609
ARUJÁ;1° DOSE;68881
ARTUR NOGUEIRA;1° DOSE;41724
ARIRANHA;1° DOSE;6649
AREIÓPOLIS;1° DOSE;7789
AREIAS;1° DOSE;3065
AREALVA;1° DOSE;6946
ARCO-ÍRIS;1° DOSE;1686
ARARAS;1° DOSE;106933
ARARAQUARA;1° DOSE;196023
ARAPEÍ;1° DOSE;2009
ARANDU;1° DOSE;5154
ARAMINA;1° DOSE;4383
ARAÇOIABA DA SERRA;1° DOSE;25992
ARAÇATUBA;1° DOSE;160376
ARAÇARIGUAMA;1° DOSE;17065
APIAÍ;1° DOSE;19310
APARECIDA D'OESTE;1° DOSE;3705
APARECIDA;1° DOSE;27528
ANHUMAS;1° DOSE;3238
ANHEMBI;1° DOSE;5096
ANGATUBA;1° DOSE;19037
ANDRADINA;1° DOSE;46424
ANALÂNDIA;1° DOSE;3628
AMPARO;1° DOSE;59520
AMÉRICO DE CAMPOS;1° DOSE;4835
AMÉRICO BRASILIENSE;1° DOSE;28085
AMERICANA;1° DOSE;189261
ALVINLÂNDIA;1° DOSE;2478
ÁLVARO DE CARVALHO;1° DOSE;5333
ÁLVARES MACHADO;1° DOSE;19612
ÁLVARES FLORENCE;1° DOSE;3289
ALUMÍNIO;1° DOSE;13460
ALTO ALEGRE;1° DOSE;3338
ALTINÓPOLIS;1° DOSE;13461
ALTAIR;1° DOSE;2874
ALFREDO MARCONDES;1° DOSE;3808
ALAMBARI;1° DOSE;4630
AGUDOS;1° DOSE;31246
ÁGUAS DE SÃO PEDRO;1° DOSE;3402
ÁGUAS DE SANTA BÁRBARA;1° DOSE;5068
ÁGUAS DE LINDÓIA;1° DOSE;16150
ÁGUAS DA PRATA;1° DOSE;6530
AGUAÍ;1° DOSE;27038
ADOLFO;1° DOSE;3664
ADAMANTINA;1° DOSE;29384
