Município;Dose;Total Doses Aplicadas
PARISI;1° DOSE;2161
PARIQUERA-AÇU;1° DOSE;15812
PARDINHO;1° DOSE;5700
PARAPUÃ;1° DOSE;8619
PARANAPUÃ;1° DOSE;3436
PARANAPANEMA;1° DOSE;15887
PARAÍSO;1° DOSE;4865
PARAIBUNA;1° DOSE;14363
PARAGUAÇU PAULISTA;1° DOSE;34826
PANORAMA;1° DOSE;11577
PALMITAL;1° DOSE;17643
PALMEIRA D'OESTE;1° DOSE;7733
PALMARES PAULISTA;1° DOSE;7609
PALESTINA;1° DOSE;9356
PACAEMBU;1° DOSE;13643
OUROESTE;1° DOSE;8544
OURO VERDE;1° DOSE;6229
OURINHOS;1° DOSE;86940
OSVALDO CRUZ;1° DOSE;26084
OSCAR BRESSANE;1° DOSE;2142
OSASCO;1° DOSE;597973
ORLÂNDIA;1° DOSE;31649
ORINDIÚVA;1° DOSE;5012
ORIENTE;1° DOSE;4948
ONDA VERDE;1° DOSE;3803
OLÍMPIA;1° DOSE;45992
ÓLEO;1° DOSE;2396
OCAUÇU;1° DOSE;3553
NUPORANGA;1° DOSE;6134
NOVO HORIZONTE;1° DOSE;32278
NOVAIS;1° DOSE;3627
NOVA ODESSA;1° DOSE;46127
NOVA LUZITÂNIA;1° DOSE;2485
NOVA INDEPENDÊNCIA;1° DOSE;4528
NOVA GUATAPORANGA;1° DOSE;1890
NOVA GRANADA;1° DOSE;16197
NOVA EUROPA;1° DOSE;7700
NOVA CASTILHO;1° DOSE;941
NOVA CANAÃ PAULISTA;1° DOSE;1704
NOVA CAMPINA;1° DOSE;7195
NOVA ALIANÇA;1° DOSE;5742
NIPOÃ;1° DOSE;4009
NHANDEARA;1° DOSE;8635
NEVES PAULISTA;1° DOSE;7907
NAZARÉ PAULISTA;1° DOSE;15208
NATIVIDADE DA SERRA;1° DOSE;5866
NARANDIBA;1° DOSE;4254
NANTES;1° DOSE;2261
MURUTINGA DO SUL;1° DOSE;3247
MOTUCA;1° DOSE;3462
MORUNGABA;1° DOSE;11536
MORRO AGUDO;1° DOSE;22720
MONTEIRO LOBATO;1° DOSE;3682
MONTE MOR;1° DOSE;51737
MONTE CASTELO;1° DOSE;3376
MONTE AZUL PAULISTA;1° DOSE;15418
MONTE APRAZÍVEL;1° DOSE;18643
MONTE ALTO;1° DOSE;40268
MONTE ALEGRE DO SUL;1° DOSE;6528
MONGAGUÁ;1° DOSE;47025
MONÇÕES;1° DOSE;1759
MOMBUCA;1° DOSE;3009
MOGI MIRIM;1° DOSE;76967
MOGI GUAÇU;1° DOSE;118883
MOGI DAS CRUZES;1° DOSE;340996
MOCOCA;1° DOSE;57775
MIRASSOLÂNDIA;1° DOSE;4207
MIRASSOL;1° DOSE;49303
MIRANTE DO PARANAPANEMA;1° DOSE;13406
MIRANDÓPOLIS;1° DOSE;24546
MIRACATU;1° DOSE;15968
MIRA ESTRELA;1° DOSE;2514
MINEIROS DO TIETÊ;1° DOSE;9456
MIGUELÓPOLIS;1° DOSE;16405
MESÓPOLIS;1° DOSE;1736
MERIDIANO;1° DOSE;3431
MENDONÇA;1° DOSE;5063
MAUÁ;1° DOSE;325113
MATÃO;1° DOSE;68870
MARTINÓPOLIS;1° DOSE;21478
MARINÓPOLIS;1° DOSE;1640
MARÍLIA;1° DOSE;192649
MARIÁPOLIS;1° DOSE;2921
MARAPOAMA;1° DOSE;2604
MARACAÍ;1° DOSE;10911
MARABÁ PAULISTA;1° DOSE;4323
MANDURI;1° DOSE;8122
MAIRIPORÃ;1° DOSE;72732
MAIRINQUE;1° DOSE;43994
MAGDA;1° DOSE;2662
MACEDÔNIA;1° DOSE;3198
MACAUBAL;1° DOSE;6270
MACATUBA;1° DOSE;13697
LUTÉCIA;1° DOSE;2227
LUPÉRCIO;1° DOSE;3426
LUIZIÂNIA;1° DOSE;4054
LUÍS ANTÔNIO;1° DOSE;10218
LUCIANÓPOLIS;1° DOSE;2081
LUCÉLIA;1° DOSE;17002
LOUVEIRA;1° DOSE;39304
LOURDES;1° DOSE;1871
LORENA;1° DOSE;68469
LINS;1° DOSE;61445
LINDÓIA;1° DOSE;5875
LIMEIRA;1° DOSE;240373
LENÇÓIS PAULISTA;1° DOSE;55498
LEME;1° DOSE;80491
LAVRINHAS;1° DOSE;5014
LAVÍNIA;1° DOSE;10101
LARANJAL PAULISTA;1° DOSE;23541
LAGOINHA;1° DOSE;4617
JUQUITIBA;1° DOSE;25578
JUQUIÁ;1° DOSE;14309
JUNQUEIRÓPOLIS;1° DOSE;16996
JUNDIAÍ;1° DOSE;339388
JUMIRIM;1° DOSE;2812
JÚLIO MESQUITA;1° DOSE;3634
JOSÉ BONIFÁCIO;1° DOSE;29495
JOÃO RAMALHO;1° DOSE;3469
JOANÓPOLIS;1° DOSE;11155
JERIQUARA;1° DOSE;2813
JAÚ;1° DOSE;110557
JARINU;1° DOSE;27483
JARDINÓPOLIS;1° DOSE;36053
JANDIRA;1° DOSE;91175
JAMBEIRO;1° DOSE;4726
JALES;1° DOSE;41137
JAGUARIÚNA;1° DOSE;47380
JACUPIRANGA;1° DOSE;12853
JACI;1° DOSE;6217
JACAREÍ;1° DOSE;176128
JABOTICABAL;1° DOSE;60894
JABORANDI;1° DOSE;5114
ITUVERAVA;1° DOSE;31405
ITUPEVA;1° DOSE;50928
ITU;1° DOSE;145115
ITOBI;1° DOSE;6353
ITIRAPUÃ;1° DOSE;4884
ITIRAPINA;1° DOSE;14179
ITATINGA;1° DOSE;15494
ITATIBA;1° DOSE;96135
ITARIRI;1° DOSE;11599
ITARARÉ;1° DOSE;36894
ITAQUAQUECETUBA;1° DOSE;273013
ITAPURA;1° DOSE;3383
ITAPUÍ;1° DOSE;10816
ITAPORANGA;1° DOSE;11909
ITÁPOLIS;1° DOSE;33112
ITAPIRAPUÃ PAULISTA;1° DOSE;3480
ITAPIRA;1° DOSE;61127
ITAPEVI;1° DOSE;187612
ITAPEVA;1° DOSE;74637
ITAPETININGA;1° DOSE;129992
ITAPECERICA DA SERRA;1° DOSE;126805
ITAOCA;1° DOSE;2787
ITANHAÉM;1° DOSE;91673
ITAJU;1° DOSE;2889
ITAJOBI;1° DOSE;13474
ITAÍ;1° DOSE;21695
ITABERÁ;1° DOSE;14946
IRAPURU;1° DOSE;6793
IRAPUÃ;1° DOSE;5779
IRACEMÁPOLIS;1° DOSE;17970
IPUÃ;1° DOSE;12169
IPORANGA;1° DOSE;3196
IPIGUÁ;1° DOSE;4651
IPEÚNA;1° DOSE;5289
IPERÓ;1° DOSE;26168
IPAUSSU;1° DOSE;11060
INÚBIA PAULISTA;1° DOSE;3054
INDIAPORÃ;1° DOSE;3413
INDIANA;1° DOSE;3982
INDAIATUBA;1° DOSE;207349
ILHABELA;1° DOSE;31774
ILHA SOLTEIRA;1° DOSE;21882
ILHA COMPRIDA;1° DOSE;10923
IGUAPE;1° DOSE;24017
IGARATÁ;1° DOSE;8543
IGARAPAVA;1° DOSE;21798
IGARAÇU DO TIETÊ;1° DOSE;18880
IEPÊ;1° DOSE;6463
ICÉM;1° DOSE;6374
IBIÚNA;1° DOSE;62682
IBITINGA;1° DOSE;47806
IBIRAREMA;1° DOSE;5421
IBIRÁ;1° DOSE;9855
IBATÉ;1° DOSE;26838
IARAS;1° DOSE;7385
IACRI;1° DOSE;5238
IACANGA;1° DOSE;8975
HORTOLÂNDIA;1° DOSE;182845
HOLAMBRA;1° DOSE;13115
HERCULÂNDIA;1° DOSE;7000
GUZOLÂNDIA;1° DOSE;3745
GUATAPARÁ;1° DOSE;6106
GUARULHOS;1° DOSE;1044047
GUARUJÁ;1° DOSE;242579
GUARIBA;1° DOSE;30655
GUAREÍ;1° DOSE;13273
GUARATINGUETÁ;1° DOSE;95824
GUARAREMA;1° DOSE;26324
GUARARAPES;1° DOSE;25517
GUARANTÃ;1° DOSE;5054
GUARANI D'OESTE;1° DOSE;1729
GUARACI;1° DOSE;8420
GUARAÇAÍ;1° DOSE;6468
GUARÁ;1° DOSE;15647
GUAPIARA;1° DOSE;14325
GUAPIAÇU;1° DOSE;17518
GUAÍRA;1° DOSE;32593
GUAIMBÊ;1° DOSE;4398
GUAIÇARA;1° DOSE;9214
GLICÉRIO;1° DOSE;3603
GETULINA;1° DOSE;8963
GENERAL SALGADO;1° DOSE;8644
GAVIÃO PEIXOTO;1° DOSE;3871
GASTÃO VIDIGAL;1° DOSE;2872
GARÇA;1° DOSE;34839
GÁLIA;1° DOSE;5496
GABRIEL MONTEIRO;1° DOSE;2321
FRANCO DA ROCHA;1° DOSE;122438
FRANCISCO MORATO;1° DOSE;134889
FRANCA;1° DOSE;279623
FLORÍNEA;1° DOSE;3984
FLÓRIDA PAULISTA;1° DOSE;10184
FLOREAL;1° DOSE;2458
FLORA RICA;1° DOSE;1305
FERRAZ DE VASCONCELOS;1° DOSE;130589
FERNÃO;1° DOSE;1439
FERNANDÓPOLIS;1° DOSE;59311
FERNANDO PRESTES;1° DOSE;4914
FARTURA;1° DOSE;13268
EUCLIDES DA CUNHA PAULISTA;1° DOSE;6409
ESTRELA DO NORTE;1° DOSE;2256
ESTRELA D'OESTE;1° DOSE;7277
ESTIVA GERBI;1° DOSE;8795
ESPÍRITO SANTO DO TURVO;1° DOSE;4034
ESPÍRITO SANTO DO PINHAL;1° DOSE;35069
ENGENHEIRO COELHO;1° DOSE;16213
EMILIANÓPOLIS;1° DOSE;2580
EMBU-GUAÇU;1° DOSE;51767
EMBU DAS ARTES;1° DOSE;203412
EMBAÚBA;1° DOSE;1849
ELISIÁRIO;1° DOSE;2639
ELIAS FAUSTO;1° DOSE;14161
ELDORADO;1° DOSE;10752
ECHAPORÃ;1° DOSE;5265
DUMONT;1° DOSE;8298
DUARTINA;1° DOSE;10566
DRACENA;1° DOSE;37980
DOURADO;1° DOSE;7326
DOLCINÓPOLIS;1° DOSE;1974
DOIS CÓRREGOS;1° DOSE;20288
DOBRADA;1° DOSE;6828
DIVINOLÂNDIA;1° DOSE;10164
DIRCE REIS;1° DOSE;1452
DIADEMA;1° DOSE;330762
DESCALVADO;1° DOSE;27427
CUNHA;1° DOSE;18062
CUBATÃO;1° DOSE;88960
CRUZEIRO;1° DOSE;63785
CRUZÁLIA;1° DOSE;1794
CRISTAIS PAULISTA;1° DOSE;7182
CRAVINHOS;1° DOSE;28799
COTIA;1° DOSE;191604
COSMORAMA;1° DOSE;6902
COSMÓPOLIS;1° DOSE;46298
CORUMBATAÍ;1° DOSE;3233
CORONEL MACEDO;1° DOSE;3882
COROADOS;1° DOSE;4464
CORDEIRÓPOLIS;1° DOSE;19919
CONCHAS;1° DOSE;13709
CONCHAL;1° DOSE;22971
COLÔMBIA;1° DOSE;5373
COLINA;1° DOSE;14811
CLEMENTINA;1° DOSE;5852
CHAVANTES;1° DOSE;9765
CHARQUEADA;1° DOSE;13313
CESÁRIO LANGE;1° DOSE;14714
CERQUILHO;1° DOSE;37891
CERQUEIRA CÉSAR;1° DOSE;18652
CEDRAL;1° DOSE;8268
CATIGUÁ;1° DOSE;6111
CATANDUVA;1° DOSE;97120
CASTILHO;1° DOSE;16018
CÁSSIA DOS COQUEIROS;1° DOSE;2320
CASA BRANCA;1° DOSE;23600
CARDOSO;1° DOSE;10029
CARAPICUÍBA;1° DOSE;317998
CARAGUATATUBA;1° DOSE;101125
CAPIVARI;1° DOSE;41676
CAPELA DO ALTO;1° DOSE;19273
CAPÃO BONITO;1° DOSE;37567
CANITAR;1° DOSE;4150
CÂNDIDO RODRIGUES;1° DOSE;2495
CÂNDIDO MOTA;1° DOSE;24146
CANAS;1° DOSE;3664
CANANÉIA;1° DOSE;10372
CAMPOS NOVOS PAULISTA;1° DOSE;3911
CAMPOS DO JORDÃO;1° DOSE;41926
CAMPO LIMPO PAULISTA;1° DOSE;62657
CAMPINAS;1° DOSE;944615
CAMPINA DO MONTE ALEGRE;1° DOSE;5156
CAJURU;1° DOSE;19801
CAJOBI;1° DOSE;7820
CAJATI;1° DOSE;23522
CAJAMAR;1° DOSE;72004
CAIUÁ;1° DOSE;6416
CAIEIRAS;1° DOSE;75305
CAIABU;1° DOSE;3128
CAFELÂNDIA;1° DOSE;13526
CACONDE;1° DOSE;15307
CACHOEIRA PAULISTA;1° DOSE;24644
CAÇAPAVA;1° DOSE;75257
CABREÚVA;1° DOSE;41464
CABRÁLIA PAULISTA;1° DOSE;3557
BURITIZAL;1° DOSE;3534
BURITAMA;1° DOSE;14006
BURI;1° DOSE;16183
BROTAS;1° DOSE;19768
BRODOWSKI;1° DOSE;19927
BREJO ALEGRE;1° DOSE;2145
BRAÚNA;1° DOSE;4424
BRAGANÇA PAULISTA;1° DOSE;146064
BOTUCATU;1° DOSE;137308
BOREBI;1° DOSE;2101
BORBOREMA;1° DOSE;12394
BORACÉIA;1° DOSE;3843
BORÁ;1° DOSE;836
BOM SUCESSO DE ITARARÉ;1° DOSE;3032
BOM JESUS DOS PERDÕES;1° DOSE;19609
BOITUVA;1° DOSE;47484
BOFETE;1° DOSE;8800
BOCAINA;1° DOSE;9179
BOA ESPERANÇA DO SUL;1° DOSE;10885
BIRITIBA MIRIM;1° DOSE;23921
BIRIGUI;1° DOSE;95020
BILAC;1° DOSE;6237
BERTIOGA;1° DOSE;53813
BERNARDINO DE CAMPOS;1° DOSE;10316
BENTO DE ABREU;1° DOSE;2088
BEBEDOURO;1° DOSE;63163
BAURU;1° DOSE;306126
BATATAIS;1° DOSE;49496
BASTOS;1° DOSE;18023
BARUERI;1° DOSE;223668
BARRINHA;1° DOSE;24245
BARRETOS;1° DOSE;102326
BARRA DO TURVO;1° DOSE;6215
BARRA DO CHAPÉU;1° DOSE;4336
BARRA BONITA;1° DOSE;29177
BARIRI;1° DOSE;25655
BARBOSA;1° DOSE;5245
BARÃO DE ANTONINA;1° DOSE;2975
BANANAL;1° DOSE;8561
BÁLSAMO;1° DOSE;7374
BALBINOS;1° DOSE;4558
BADY BASSITT;1° DOSE;16402
AVARÉ;1° DOSE;76283
AVANHANDAVA;1° DOSE;9691
AVAÍ;1° DOSE;4248
AURIFLAMA;1° DOSE;11119
ATIBAIA;1° DOSE;122284
ASSIS;1° DOSE;82471
ASPÁSIA;1° DOSE;1620
ARUJÁ;1° DOSE;69490
ARTUR NOGUEIRA;1° DOSE;42154
ARIRANHA;1° DOSE;6658
AREIÓPOLIS;1° DOSE;7827
AREIAS;1° DOSE;3104
AREALVA;1° DOSE;6948
ARCO-ÍRIS;1° DOSE;1692
ARARAS;1° DOSE;107776
ARARAQUARA;1° DOSE;197809
ARAPEÍ;1° DOSE;2040
ARANDU;1° DOSE;5314
ARAMINA;1° DOSE;4403
ARAÇOIABA DA SERRA;1° DOSE;26312
ARAÇATUBA;1° DOSE;161928
ARAÇARIGUAMA;1° DOSE;17417
APIAÍ;1° DOSE;19522
APARECIDA D'OESTE;1° DOSE;3717
APARECIDA;1° DOSE;27732
ANHUMAS;1° DOSE;3256
ANHEMBI;1° DOSE;5136
ANGATUBA;1° DOSE;19197
ANDRADINA;1° DOSE;47120
ANALÂNDIA;1° DOSE;3680
AMPARO;1° DOSE;60063
AMÉRICO DE CAMPOS;1° DOSE;4837
AMÉRICO BRASILIENSE;1° DOSE;28270
AMERICANA;1° DOSE;190266
ALVINLÂNDIA;1° DOSE;2487
ÁLVARO DE CARVALHO;1° DOSE;5384
ÁLVARES MACHADO;1° DOSE;19764
ÁLVARES FLORENCE;1° DOSE;3295
ALUMÍNIO;1° DOSE;13934
ALTO ALEGRE;1° DOSE;3359
ALTINÓPOLIS;1° DOSE;13474
ALTAIR;1° DOSE;2898
ALFREDO MARCONDES;1° DOSE;3874
ALAMBARI;1° DOSE;4659
AGUDOS;1° DOSE;32139
ÁGUAS DE SÃO PEDRO;1° DOSE;3437
ÁGUAS DE SANTA BÁRBARA;1° DOSE;5099
ÁGUAS DE LINDÓIA;1° DOSE;16286
ÁGUAS DA PRATA;1° DOSE;6555
AGUAÍ;1° DOSE;27461
ADOLFO;1° DOSE;3676
ADAMANTINA;1° DOSE;29524
